paper_id,pmid,pmcid,doi,title,normalized_source_type,normalized_path,fulltext_decision,fulltext_rationale,mechanistic_relevance,objective_relevance,topic_centrality,review_confidence
pmid-23497283,23497283,PMC3599662,10.1186/1742-4690-10-27,The efficiency of Vpx-mediated SAMHD1 antagonism does not correlate with the potency of viral control in HIV-2-infected individuals.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3599662.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-23460728,23460728,PMC3600911,10.1084/jem.20120572,IL-27 inhibits HIV-1 infection in human macrophages by down-regulating host factor SPTBN1 during monocyte to macrophage differentiation.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3600911.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
pmid-23432411,23432411,PMC4065613,10.1021/pr300918r,The conserved set of host proteins incorporated into HIV-1 virions suggests a common egress pathway in multiple cell types.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4065613.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
pmid-23326450,23326450,PMC3543448,10.1371/journal.pone.0053535,"Identification of new protein interactions between dengue fever virus and its hosts, human and mosquito.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3543448.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
pmid-23316055,23316055,PMC3585047,10.1074/jbc.M112.421875,HIV-1 viral infectivity factor (Vif) alters processive single-stranded DNA scanning of the retroviral restriction factor APOBEC3G.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3585047.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
pmid-23311681,23311681,PMC3561259,10.1186/1742-4690-10-6,TLR-4 engagement of dendritic cells confers a BST-2/tetherin-mediated restriction of HIV-1 infection to CD4+ T cells across the virological synapse.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3561259.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-23260109,23260109,PMC3804251,10.1016/j.virol.2012.11.010,Intracellular nucleotide levels and the control of retroviral infections.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3804251.json,drop,"Full text is dominated by clinical, biomarker, drug-screen, protocol, or computational-prioritization content rather than host-pathogen mechanism evidence.",low,low,incidental,medium
pmid-23231760,23231760,PMC3527137,10.1186/1742-4690-9-105,"SAMHD1 restricts HIV-1 infection in dendritic cells (DCs) by dNTP depletion, but its expression in DCs and primary CD4+ T-lymphocytes cannot be upregulated by interferons.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3527137.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-23092512,23092512,PMC3503569,10.1186/1742-4690-9-86,Identification and characterization of naturally occurring splice variants of SAMHD1.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3503569.json,keep,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",medium,medium,supporting,medium
pmid-23092163,23092163,PMC3492151,10.1186/1742-4690-9-88,SAMHD1: a new contributor to HIV-1 restriction in resting CD4+ T-cells.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3492151.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-23042676,23042676,PMC3526291,10.1093/nar/gks913,HRP2 determines the efficiency and specificity of HIV-1 integration in LEDGF/p75 knockout cells but does not contribute to the antiviral activity of a potent LEDGF/p75-binding site integrase inhibitor.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3526291.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-22988032,22988032,PMC3466370,10.4049/jimmunol.1201431,Kruppel-like factor 2 modulates CCR5 expression and susceptibility to HIV-1 infection.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3466370.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-22908011,22908011,PMC3415948,10.3389/fmicb.2012.00297,SAMHD1-Dependent and -Independent Functions of HIV-2/SIV Vpx Protein.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3415948.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-22904091,22904091,PMC3505963,10.1093/nar/gks733,Unbiased proteomic analysis of proteins interacting with the HIV-1 5'LTR sequence: role of the transcription factor Meis.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3505963.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
pmid-22875803,22875803,PMC3436993,10.4049/jimmunol.1103129,Host factor transcriptional regulation contributes to preferential expression of HIV type 1 in IL-4-producing CD4 T cells.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3436993.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-22734835,22734835,PMC3414838,10.1186/1742-4690-9-55,The function and evolution of the restriction factor Viperin in primates was not driven by lentiviruses.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3414838.json,drop,"Full text is dominated by clinical, biomarker, drug-screen, protocol, or computational-prioritization content rather than host-pathogen mechanism evidence.",low,low,incidental,medium
pmid-22720057,22720057,PMC3376128,10.1371/journal.pone.0039159,Zinc-finger antiviral protein inhibits XMRV infection.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3376128.json,drop,"Full text is dominated by clinical, biomarker, drug-screen, protocol, or computational-prioritization content rather than host-pathogen mechanism evidence.",low,low,incidental,medium
pmid-22574228,22574228,PMC3345027,10.1371/journal.pone.0037477,Co-evolution of primate SAMHD1 and lentivirus Vpx leads to the loss of the vpx gene in HIV-1 ancestor.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3345027.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-22539940,22539940,PMC3335119,10.1371/journal.pone.0032289,A novel biclustering approach to association rule mining for predicting HIV-1-human protein interactions.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3335119.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
pmid-22479575,22479575,PMC3313983,10.1371/journal.pone.0034240,Associations between HIV and human pathways revealed by protein-protein interactions and correlated gene expression profiles.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3313983.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
pmid-22371486,22371486,PMC3394946,10.1074/mcp.M111.014738,Viruses and interactomes in translation.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3394946.json,keep,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",medium,medium,supporting,medium
pmid-22369580,22369580,PMC3302947,10.1021/bi201738a,Hydrodynamic and functional analysis of HIV-1 Vif oligomerization.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3302947.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
pmid-22362772,22362772,PMC3321004,10.1074/jbc.M112.340711,HIV/simian immunodeficiency virus (SIV) accessory virulence factor Vpx loads the host cell restriction factor SAMHD1 onto the E3 ubiquitin ligase complex CRL4DCAF1.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3321004.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
pmid-22346743,22346743,PMC3276540,10.1371/journal.pcbi.1002371,Multi-scale modeling of HIV infection in vitro and APOBEC3G-based anti-retroviral therapy.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3276540.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-22241994,22241994,PMC3252376,10.1371/journal.ppat.1002468,Human subtilase SKI-1/S1P is a master regulator of the HCV Lifecycle and a potential host cell target for developing indirect-acting antiviral agents.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3252376.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-22194693,22194693,PMC3240612,10.1371/journal.ppat.1002456,Quantitative multicolor super-resolution microscopy reveals tetherin HIV-1 interaction.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3240612.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-22180752,22180752,PMC3235769,10.3389/fmicb.2011.00250,Structural Basis for the Antiviral Activity of BST-2/Tetherin and Its Viral Antagonism.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3235769.json,drop,"Full text is dominated by clinical, biomarker, drug-screen, protocol, or computational-prioritization content rather than host-pathogen mechanism evidence.",low,low,incidental,medium
pmid-22152111,22152111,PMC3268770,10.1186/1743-422X-8-531,Downregulation of APOBEC3G by xenotropic murine leukemia-virus related virus (XMRV) in prostate cancer cells.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3268770.json,keep,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",medium,medium,supporting,medium
pmid-22110710,22110710,PMC3215742,10.1371/journal.pone.0027660,The HIV-1 Vpu viroporin inhibitor BIT225 does not affect Vpu-mediated tetherin antagonism.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3215742.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-22093708,22093708,PMC3228677,10.1186/1742-4690-8-95,Human HERC5 restricts an early stage of HIV-1 assembly by a mechanism correlating with the ISGylation of Gag.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3228677.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
pmid-22072966,22072966,PMC3207927,10.1371/journal.ppat.1002347,Rab7A is required for efficient production of infectious HIV-1.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3207927.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-22069525,22069525,PMC3205391,10.3390/v3101986,Cellular restriction factors of feline immunodeficiency virus.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3205391.json,keep,"Full text has plausible host pathway or host-factor mechanism context for a primary virus, but evidence is not strongly assay-centered.",medium,medium,supporting,low
pmid-22045669,22045669,PMC3207276,10.1002/hep.24542,The antiviral protein viperin inhibits hepatitis C virus replication via interaction with nonstructural protein 5A.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3207276.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-21931866,21931866,PMC3172305,10.1371/journal.pone.0024887,Analysis of VEGF--a regulated gene expression in endothelial cells to identify genes linked to angiogenesis.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3172305.json,keep,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",medium,medium,supporting,medium
pmid-21866272,21866272,PMC3159411,10.3390/v3071204,TRIM5 acts as more than a retroviral restriction factor.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3159411.json,keep,"Full text has plausible host pathway or host-factor mechanism context for a primary virus, but evidence is not strongly assay-centered.",medium,medium,supporting,low
pmid-21858059,21858059,PMC3156123,10.1371/journal.pone.0023293,HIV protein sequence hotspots for crosstalk with host hub proteins.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3156123.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
pmid-21738584,21738584,PMC3125164,10.1371/journal.pone.0020735,Sequence- and interactome-based prediction of viral protein hotspots targeting host proteins: a case study for HIV Nef.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3125164.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
pmid-21715020,21715020,PMC4261133,10.1016/j.vetimm.2011.06.020,The role of BST2/tetherin in feline retrovirus infection.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4261133.json,drop,"Full text is dominated by clinical, biomarker, drug-screen, protocol, or computational-prioritization content rather than host-pathogen mechanism evidence.",low,low,incidental,medium
pmid-21610122,21610122,PMC3101777,10.1128/mBio.00036-11,HIV-1 Vpu blocks recycling and biosynthetic transport of the intrinsic immunity factor CD317/tetherin to overcome the virion release restriction.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3101777.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-21512573,21512573,PMC3081621,10.1038/nature09976,TRIM5 is an innate immune sensor for the retrovirus capsid lattice.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3081621.json,keep,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",medium,medium,supporting,medium
pmid-21504576,21504576,PMC3108291,10.1186/1742-4690-8-26,Tetherin does not significantly restrict dendritic cell-mediated HIV-1 transmission and its expression is upregulated by newly synthesized HIV-1 Nef.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3108291.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-21310048,21310048,PMC3049139,10.1186/1742-4690-8-9,β-TrCP is dispensable for Vpu's ability to overcome the CD317/Tetherin-imposed restriction to HIV-1 release.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3049139.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
pmid-21304933,21304933,PMC3033365,10.1371/journal.ppat.1001265,The ESCRT-0 component HRS is required for HIV-1 Vpu-mediated BST-2/tetherin down-regulation.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3033365.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-21281507,21281507,PMC3037883,10.1186/1471-2334-11-34,Dengue-2 structural proteins associate with human proteins to produce a coagulation and innate immune response biased interactome.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3037883.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
pmid-21255393,21255393,PMC3037315,10.1186/1752-0509-5-13,When the human viral infectome and diseasome networks collide: towards a systems biology platform for the aetiology of human diseases.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3037315.json,keep,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",medium,medium,supporting,medium
pmid-21237475,21237475,PMC3086044,10.1016/j.virol.2010.12.038,BST-2 is rapidly down-regulated from the cell surface by the HIV-1 protein Vpu: evidence for a post-ER mechanism of Vpu-action.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3086044.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-21123176,21123176,PMC3030345,10.1074/jbc.M110.195685,Atomic force microscopy studies provide direct evidence for dimerization of the HIV restriction factor APOBEC3G.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3030345.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-21107268,21107268,PMC3386792,10.1097/QAI.0b013e318204982b,Screening low-frequency SNPS from genome-wide association study reveals a new risk allele for progression to AIDS.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3386792.json,drop,"Full text is dominated by clinical, biomarker, drug-screen, protocol, or computational-prioritization content rather than host-pathogen mechanism evidence.",low,low,incidental,medium
pmid-20708689,20708689,PMC3076283,10.1016/j.ymeth.2010.08.007,Purification and characterization of HIV-human protein complexes.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3076283.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
pmid-21994685,21994685,PMC3185717,10.3390/v2071382,Targeting microRNA-122 to Treat Hepatitis C Virus Infection.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3185717.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-20935628,20935628,PMC3431199,10.1038/nm.2238,Efficient hepatitis C virus particle formation requires diacylglycerol acyltransferase-1.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3431199.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
pmid-20880565,20880565,PMC4104719,10.1016/j.virol.2010.08.031,Membrane raft association of the Vpu protein of human immunodeficiency virus type 1 correlates with enhanced virus release.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4104719.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-20865167,20865167,PMC2928791,10.1371/journal.ppat.1001066,"Direct interaction between two viral proteins, the nonstructural protein 2C and the capsid protein VP3, is required for enterovirus morphogenesis.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2928791.json,keep,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",medium,medium,supporting,medium
pmid-20858517,20858517,PMC2967615,10.1016/j.mam.2010.08.002,HIV-1 Vpu targets cell surface markers CD4 and BST-2 through distinct mechanisms.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2967615.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
