paper_id,pmid,title,evidence_tier,evidence_type,directness,target_centrality,evidence_summary,supporting_text_locator,query_feedback_signal,review_confidence
pmid-24693865,24693865,Interferon-induced HERC5 is evolving under positive selection and inhibits HIV-1 particle production by a novel mechanism targeting Rev/RRE-dependent RNA nuclear export.,direct,ptm_degradation,direct_target,central,"vivo virus infection [1,20-25], lipopolysaccharide, tumor necrosis factor α, and interleukin-1β [26]. HERC5 is the main cellular E3 ligase that conjugates the ubiquitin-like protein ISG15 to proteins in human cells via a hierarchical enzymatic cascade involving E1 activating enzyme Ube1L and E2 conjugating enzyme UbcH8 [18,19]. The conjugation of ISG15 to proteins is commonly referred to as ISGylation. We previously showed t",Background,none,medium
pmid-24663101,24663101,Gene expression analysis of a panel of cell lines that differentially restrict HIV-1 CA mutants infection in a cyclophilin a-dependent manner.,direct,localization_retention,direct_target,central,"understood. The cell-type specific nature of the CsA-dependent mutants suggests the presence of an inhibitory factor in non-permissive cells. Alternatively, a host factor might facilitate infection of the permissive cell lines by the mutants. To distinguish between these two possibilities, Song and Aiken [18] generated heterokaryons by fusion of permissive 293T cells and nonpermissive HeLa-P4 cells. Infection of the heterokary",Introduction,none,medium
pmid-24520823,24520823,Human protein Staufen-2 promotes HIV-1 proliferation by positively regulating RNA export activity of viral protein Rev.,direct,localization_retention,direct_target,central,"port pathway of the eukaryotic cells [6], the partially spliced and the unspliced viral mRNAs are retained in the nuclei of the infected host cells for further splicing or degradation. HIV overcomes this problem by synthesizing a protein called Rev (Regulator of virion expression) from completely spliced viral mRNA [7]. Rev is a 18 kDa nucleo-cytoplasmic transport protein that tethers to Rev responsive element (RRE) present",Background,none,high
pmid-24506064,24506064,Recognition of the HIV capsid by the TRIM5α restriction factor is mediated by a subset of pre-existing conformations of the TRIM5α SPRY domain.,direct,ptm_degradation,direct_target,central,"chemical shift and J coupling ((3)JH(N)H(α), (3)JH(N)C(/β), (3)JH(α)C′, (3)JH(N)C′, and (3)JH(α)N) measurements on dipeptides, tripeptides, tetra-alanine, and ubiquitin. The lowest-energy conformation from the family of NMR structures (PDB ID: 2LM3)14 was used as the starting structure for the simulation. The 205-residue protein contains 3206 atoms. The protein was immersed into a triclinic box with a minimal distance of 1 n",MD and REMD,none,medium
pmid-24479545,24479545,Cyclophilin A promotes HIV-1 reverse transcription but its effect on transduction correlates best with its effect on nuclear entry of viral cDNA.,direct,localization_retention,direct_target,central,"igher levels of CypA compared to cells in which CsA has no effect on A92E replication [15-19,29]. Other studies, offer evidence that a dominant, CypA-dependent restriction factor is expressed in the cell lines in which replication of the A92E is CsA-dependent [16,19]. To determine whether increased amounts of CypA protein correlates with the effects of CsA on A92E infectivity, CypA protein levels were analyzed by western blot in 3 ce",Modulation of HIV-1 nuclear entry is not determined by CypA protein level,none,medium
pmid-24410916,24410916,Novel restriction factor RNA-associated early-stage anti-viral factor (REAF) inhibits human and simian immunodeficiency viruses.,background,ptm_degradation,incidental,incidental,"ke (APOBEC) family by inducing deoxycytidine to deoxyuridine mutations in the nascent DNA [1]. In primary macrophages, dendritic cells and resting CD4+ T cells SAMHD1 degrades dNTPs which are required for efficient reverse transcription [2-4]. Two other factors p21 and PAF1 act at an early stage however their mechanism of action is not yet understood [5,6]. Once reverse transcription is complete the pre-integration complex",Background,tighten_query,medium
pmid-24380762,24380762,Modulation of an ectodomain motif in the influenza A virus neuraminidase alters tetherin sensitivity and results in virus attenuation in vivo.,background,localization_retention,incidental,incidental,"s NA. These include cleavage of tracheobronchial airway mucus to allow for improved virus penetration into the epithelial cell layer9, enhancement of endosomal trafficking upon entry10, and the presence of a hemadsorption site in some N2 NAs that increases the efficiency of sialic acid cleavage11. Additionally, a WSN NA strain-specific recruitment of plasminogen allowing for trypsin-independent HA cleavage has been demonstrated",Introduction,tighten_query,medium
pmid-24336198,24336198,Structural basis of lentiviral subversion of a cellular protein degradation pathway.,indirect,ptm_degradation,pathway_or_context,supporting,"The DNA sequence coding for human SAMHD1 residues Q582-M626 (SAMHD1-CtD) was amplified by PCR from cDNA template using the oligonucleotide primer sequences: forward – ggc GGATCC t cag gat ggc gat gtt ata gcc cc, reverse - ggc GCGGCCGC tca tca cat tgg gtc atc ttt aaa aag ctg g. The PCR product was ge","Cloning, protein expression and purification",reviewer_calibration,low
pmid-24158820,24158820,HIV-1 accessory proteins: Vpu and Vif.,direct,localization_retention,direct_target,central,"cause long-lasting chronic infections, while others replicate in fast, lytic cycles. However, replication of all viruses depends to a large degree on specific host factors, from the recognition of specific cell surface receptors required for virus entry into a target cell to the packaging of cellular factors into virions. HIV penetrates target cells through fusion with the host plasma membrane. This is followed by partial uncoa",1 Introduction,none,medium
pmid-24158812,24158812,The cyclosporin A washout assay to detect HIV-1 uncoating in infected cells.,direct,interaction_cofactor,direct_target,central,recently been developed and is the subject of this chapter (8). The CsA washout assay is based on experiments conducted in the Bieniasz lab studying the HIV-1 restriction factor TRIM-CypA (17). TRIM-CypA inhibits HIV-1 replication by binding to the conical capsid and therefore should only inhibit infection of coated viral particles. (Figure 1; (18–20)). The drug cyclosporine A (CsA) blocks the interaction of TRIM-CypA with the viral,Background,none,medium
pmid-24158810,24158810,"CryoEM analysis of capsid assembly and structural changes upon interactions with a host restriction factor, TRIM5α.",indirect,ptm_degradation,pathway_or_context,supporting,"ctural findings have provided a firm foundation for the study of retroviral capsid function, including uncoating and interaction with host cell factors. HIV-1 capsid uncoating is a very important, yet obscure, early post entry event. Recent studies have suggested that uncoating is a tightly controlled process: uncoating too early or too late impairs viral infectivity (18, 19). Because of its critical role during HIV-1 replication,",1. Introduction,reviewer_calibration,low
pmid-24564909,24564909,Dynamic protein interaction modules in human hepatocellular carcinoma progression.,indirect,ptm_degradation,pathway_or_context,supporting,"With great improvement in both the quantity and quality of human protein-protein interaction data, a comprehensive human protein interaction network was created and serves as the backbone of many human disease studies [1-4]. However, the reference protein interaction network masks the in vivo spatial and temporal contexts and unrealistically integrat",Background,reviewer_calibration,medium
pmid-24523981,24523981,Cellular and Biochemical Mechanisms of the Retroviral Restriction Factor SAMHD1.,indirect,ptm_degradation,pathway_or_context,supporting,"HIV-1 infection of human target cells is highly dependent on numerous host proteins to support viral replication [1, 2]. Genome-wide functional screens of HIV-1 cofactors have revealed that over two hundreds of human proteins are required for efficient HIV-1 replication in the cells [3–6]. However, during the long history of host-retrovirus",1. Introduction,reviewer_calibration,medium
pmid-24367265,24367265,Genome-wide RNAi screen identifies novel host proteins required for alphavirus entry.,indirect,localization_retention,pathway_or_context,supporting,"aining a lattice of the E2 and E1 proteins [4], [5]. They infect cells via binding to receptors on the plasma membrane and internalization by clathrin-mediated endocytosis [1], [6], [7]. The E1 envelope protein then mediates low pH-dependent fusion of the virus and endosome membranes, releasing the nucleocapsid into the cytoplasm. Virus replication occurs in the cytoplasm and the envelope proteins are transported via the host s",Introduction,reviewer_calibration,medium
pmid-24227937,24227937,Cyclophilin A as a New Therapeutic Target for Hepatitis C Virus-induced Hepatocellular Carcinoma.,direct,localization_retention,direct_target,central,"Cyps display separate functions by localizing through unique domains for particular cellular compartments such as CypA in the cytosol and nucleus, CypB in the endoplasmic reticulum (ER), CypD in mitochondria. The substrates or specific roles of individual Cyps in their subcellular locales or during critical cellular processes are still largely unknown. Chaperone activity of Cyps has been demonstrated first time when inhibition of the PP",INTRODUCTION,none,high
pmid-24136289,24136289,Identification and comparative analysis of hepatitis C virus-host cell protein interactions.,direct,ptm_degradation,direct_target,central,"o create an environment conducive to viral replication. These changes in the infected cell are often mediated by direct physical interactions between viral and host proteins. Similarly, the host cell has evolved mechanisms to impede viral replication through direct interaction with viral factors. Identification of the interactions between virus and cellular proteins is, therefore, essential to understanding the complex interplay",Introduction,none,high
pmid-24130490,24130490,Nucleoporin NUP153 phenylalanine-glycine motifs engage a common binding pocket within the HIV-1 capsid protein to mediate lentiviral infectivity.,direct,localization_retention,direct_target,central,"x, and Vpr proteins, as well as a triple-stranded DNA structure of the reverse transcribed genome called the DNA flap, were key viral elements required for PIC nuclear import, subsequent studies found none of these factors to be essential [12]. Contrastingly, the viral capsid (CA) protein was shown to be the major viral determinant for infecting non-dividing cells [13], [14]. Various host proteins have also been shown to participa",Introduction,none,medium
pmid-24086611,24086611,Expression of HIV-1 Vpu leads to loss of the viral restriction factor CD317/Tetherin from lipid rafts and its enhanced lysosomal degradation.,direct,ptm_degradation,direct_target,central,"CD317/tetherin (aka BST2 or HM1.24 antigen [1,2]) is an interferon inducible membrane protein [3] that causes retention of fully formed viral particles at the surface of HIV infected cells [4,5]. In fact it has been shown to restrict the release of a range of enveloped viru",Introduction,none,high
pmid-23972988,23972988,Mouse SAMHD1 has antiretroviral activity and suppresses a spontaneous cell-intrinsic antiviral response.,background,localization_retention,incidental,incidental,"Systemic lupus erythematosus (SLE) is characterized by a chronic type I interferon (IFN) response, which is considered to play a central role in the breakdown of self-tolerance (Banchereau and Pascual, 2006; Pascual et al., 2006; Rönnblom et al., 2011). Defective clearance of chromatin-containing cellular debris resulting in uncontrolled ac",INTRODUCTION,tighten_query,medium
pmid-23935497,23935497,Rab18 binds to hepatitis C virus NS5A and promotes interaction between sites of viral replication and lipid droplets.,direct,localization_retention,direct_target,central,"llowed by three domains separated by two low-complexity sequences [5]. Domain I is responsible for NS5A dimerization [6] and has been proposed to contribute to RNA binding [7], [8]. A role for this domain in HCV RNA replication has been supported by the finding that many adaptive mutations that enhance HCV replication in cell culture map to Domain I [9], [10], In contrast, the majority of Domain II and the entirely of Domain II",Introduction,none,high
pmid-23886867,23886867,Rhesus monkey TRIM5α SPRY domain recognizes multiple epitopes that span several capsid monomers on the surface of the HIV-1 mature viral core.,direct,interaction_cofactor,direct_target,central,"ith TRIM5α and other cytoplasmic restriction/infectivity factors that affect early events in the viral life cycle. TRIM5α is a member of the tripartite motif (TRIM) protein family, and it contains the characteristic TRIM domain arrangement in the N-terminal part of the protein consisting of RING, B-box, and coiled-coil domains [9]. The capsid recognition functionality of TRIM5α is contained within the C-terminal SPRY do",Introduction,none,medium
pmid-23861745,23861745,Characterization of DNA binding property of the HIV-1 host factor and tumor suppressor protein Integrase Interactor 1 (INI1/hSNF5).,direct,interaction_cofactor,direct_target,central,"rising Repeat 1 (Rpt1), Repeat 2 (Rpt2) and Coiled-coil (CC) motifs [2], [3], [4], [5]. Biallelic deletion of the INI1 gene and mutations - missense, nonsense, splicing and frameshift in INI1 have been implicated in pediatric cancers with poor prognosis like rhabdoid tumors and other cancers of the soft tissue [6]. The mechanism by which the loss or mutation of INI1 leads to cancer is not fully understood although cell cultu",Introduction,none,high
pmid-23825958,23825958,Host factor SAMHD1 restricts DNA viruses in non-dividing myeloid cells.,background,localization_retention,incidental,incidental,"e life cycle of pathogens [1], [2], [3], [4]. The recent discovery of sterile alpha motif (SAM) domain and histidine-aspartic (HD) domain-containing protein 1 (SAMHD1) has contributed to our understanding of the metabolic regulation of deoxynucleoside triphosphates (dNTPs), the substrate for cellular DNA polymerases to synthesize and repair host DNA. SAMHD1 expression limits proviral DNA synthesis in lentiviruses particula",Introduction,tighten_query,medium
pmid-23799881,23799881,"INI1/hSNF5-interaction defective HIV-1 IN mutants exhibit impaired particle morphology, reverse transcription and integration in vivo.",direct,localization_retention,direct_target,central,"sing, giving rise to multiple effects [16,19]. Another possibility that has not been explored is that IN and RT mutations may alter the interaction of Pol with cellular proteins leading to defects in various stages of HIV-1 replication. Several cellular proteins interact with IN and RT. We isolated the first IN-interacting cellular protein termed Integrase interactor (INI)1/hSNF5 [20]. INI1 selectively binds to HIV-1 IN within the c",Background,none,high
pmid-23749060,23749060,Mapping the LINE1 ORF1 protein interactome reveals associated inhibitors of human retrotransposition.,indirect,localization_retention,pathway_or_context,supporting,"se transcriptase (RT) activities (Figure 1A). Retrotransposition is a complex process involving transcription of the L1, transport of its RNA to the cytoplasm, translation of the bicistronic RNA, formation of a ribonucleoprotein (RNP) particle, its re-import to the nucleus and target-primed reverse transcription at the integration site. Figure 1.pc-L1-1FH immunoprecipitates basal L1 RNP complexes from 293T cell lysates after α-",INTRODUCTION,reviewer_calibration,medium
pmid-23741527,23741527,Identification of a human protein-derived HIV-1 fusion inhibitor targeting the gp41 fusion core structure.,direct,localization_retention,direct_target,central,"]. Human and monkey tripartite motif-containing protein 5 alpha (TRIM5alpha) could restrict HIV-1 infection in humans and Old World monkeys, respectively [10]. Tetherin is able to prevent release of the HIV-1 particles from the surface of producer cells [11], [12]. The HECT domain and RCC1-like domain-containing protein 5 (HERC5) effectively restrict HIV-1 assembly at the late stage of the HIV-1 life cycle [13]. Although all",Introduction,none,medium
pmid-23717565,23717565,Retroviral restriction factor APOBEC3G delays the initiation of DNA synthesis by HIV-1 reverse transcriptase.,direct,interaction_cofactor,direct_target,central,ibition characterized here. Rather the difference in the inhibitory potential of E259Q and wild-type A3G appears to be due to a biochemical difference in their RNA binding abilities (Table 1). We were able to use this difference in RNA binding abilities as a tool to extend our binding data and confirm that A3G inhibits RT polymerization by binding to the RNA template (Table 1 and Figure 5A–B). This conclusion is further confir,Discussion,none,high
pmid-23708292,23708292,Hepatitis C virus infection activates an innate pathway involving IKK-α in lipogenesis and viral assembly.,direct,localization_retention,direct_target,central,"ected by IKKα silencing (Fig. 2a). IKKα silencing had no effect on assays targeting individual steps of HCV life cycle including entry (HCV pseudovirus assay), translation (HCV IRES-driven reporter), and replication (subgenomic replicon) (Supplementary Fig. 3 and Fig. 2b), consistent with a predominant role of IKKα in the late stage of viral life cycle. We thus hypothesized that IKKα is involved in the assembly or secretion of",IKKα’s Role in HCV Assembly and Lipid Droplet Formation,none,medium
pmid-23696811,23696811,"A ""candidate-interactome"" aggregate analysis of genome-wide association data in multiple sclerosis.",indirect,interaction_cofactor,pathway_or_context,supporting,"WAS analysis, which gene-environment interactions may associate with the development of MS, we performed an interrogation of GWAS data [1] through a “candidate interactome” approach, investigating statistical enrichment of associations in genes whose products “interact” with putative environmental risk factors in MS. We elected to center the analysis on viral interactomes, based on the classical hypothesis of a viral etiology",Introduction,reviewer_calibration,medium
pmid-23516533,23516533,N-substituted benzyl matrinic acid derivatives inhibit hepatitis C virus (HCV) replication through down-regulating host heat-stress cognate 70 (Hsc70) expression.,direct,stability_turnover,direct_target,central,"ntly, hepatitis C virus (HCV) infection is a significant health problem worldwide. Standard therapy for HCV infection in clinic is the combination of pegylated-interferon with ribavirin [1]. However, this treatment regimen is only effective in about 40%−50% of patients infected with HCV genotype-1, which accounts for the majority of infections in the USA, Europe and Asia [2], [3]. Meanwhile, serious adverse effects such as dep",Introduction,none,medium
pmid-23497283,23497283,The efficiency of Vpx-mediated SAMHD1 antagonism does not correlate with the potency of viral control in HIV-2-infected individuals.,direct,ptm_degradation,direct_target,central,"SAM domain and HD domain-containing protein 1 (SAMHD1), the product of a gene linked to a rare and severe inherited autoimmune disease named Aicardi-Goutières syndrome [1], has recently been identified as the cellular factor that prevents HIV-1 infection in dendritic cells and macrophages [2-4]. SAMHD1 is a dGTP",Background,none,medium
pmid-23460728,23460728,IL-27 inhibits HIV-1 infection in human macrophages by down-regulating host factor SPTBN1 during monocyte to macrophage differentiation.,direct,localization_retention,direct_target,central,"the same pseudotyped HIV luciferase virus led to 75% less proviral cDNA late products (Fig. 2 F). Thus, IL-27 appears to interfere with HIV-1 replication after viral entry and before reverse transcription.",IL-27 induces a post-entry block to HIV-1 infection,none,high
pmid-23432411,23432411,The conserved set of host proteins incorporated into HIV-1 virions suggests a common egress pathway in multiple cell types.,direct,localization_retention,direct_target,central,"During HIV replication and packaging, HIV relies on the coordinated interactions between viral and host proteins.1 As HIV buds, it incorporates hundreds of cellular host proteins into the nascent virion, either into its lipid bilayer or inside the HIV virion.2 Several studies have indicated that host protein incorporation affects both HIV attachment and infectivity.3 Ot",INTRODUCTION,none,high
pmid-23326450,23326450,"Identification of new protein interactions between dengue fever virus and its hosts, human and mosquito.",direct,ptm_degradation,direct_target,central,"nvolved in dengue pathogenesis and immune response in humans. Individual expression of NS2A, NS4A, or NS4B proteins, for example, can enhance replication of an interferon (IFN)-sensitive virus and down-regulate the expression of IFN-β-stimulated reporter genes, suggesting that these proteins contribute to inhibition of the IFN-mediated viral defense system [21]. NS5 also inhibits expression of IFN-stimulated genes [22]. NS1, w",Introduction,none,high
pmid-23316055,23316055,HIV-1 viral infectivity factor (Vif) alters processive single-stranded DNA scanning of the retroviral restriction factor APOBEC3G.,direct,ptm_degradation,direct_target,central,"APOBEC3G (A3G)2 is a single-stranded DNA (ssDNA) deoxycytidine deaminase that functions as a potent host restriction factor to inhibit HIV-1 replication in strains that lack the viral infectivity factor (Vif) (1–4). In the absence of Vif, sufficient amounts of A3G are able to become incorporated into budding virions by binding to the viral genomic (+)RNA or 7SL cellular RNA and/or",Introduction,none,high
pmid-23311681,23311681,TLR-4 engagement of dendritic cells confers a BST-2/tetherin-mediated restriction of HIV-1 infection to CD4+ T cells across the virological synapse.,direct,localization_retention,direct_target,central,"functions and some DC subtypes, such as myeloid DC (myDC) or Langerhans cells (LC), have been shown to potently restrict HIV-1 infection in the early events of viral entry due to their primary endo/phagocytic functions [3-5]. Several additional obstacles to HIV-1 replication in DC and their subsets have also been identified. Surface receptors, such as langerin [4], cellular restriction factors including SAMHD1 [6,7] and members",Background,none,medium
pmid-23260109,23260109,Intracellular nucleotide levels and the control of retroviral infections.,background,interaction_cofactor,incidental,incidental,"macrophages (20, 59). A series of recent studies revealed that Vpx counteracts a myeloid cell specific protein, SAM domain and HD domain-containing protein 1 (SAMHD1), which serves as an HIV restriction factor (23, 35). Both enzymatic and structural studies reported that the HD domain of SAMHD1 harbors dNTP triphosphohydrolase activity, which is allosterically activated by dGTP, and acts to directly decrease dNTP levels b","Mechanistic interactions between SAMHD1, Vpx, and cellular dNTP levels and the effects on retroviral replication",tighten_query,medium
pmid-23231760,23231760,"SAMHD1 restricts HIV-1 infection in dendritic cells (DCs) by dNTP depletion, but its expression in DCs and primary CD4+ T-lymphocytes cannot be upregulated by interferons.",direct,localization_retention,direct_target,central,"e are able to efficiently infect myeloid lineage cells by a mechanism initially attributed to the Vpx protein mediating degradation of an unknown host cellular restriction factor [3]. Restriction factors are a group of cellular proteins that can block viral replication in cells and are typically upregulated by type I interferons (IFNs) [4-6]. Well-characterized HIV-1 restriction factors include apolipoprotein B mRNA editing enzyme, ca",Background,none,medium
pmid-23092512,23092512,Identification and characterization of naturally occurring splice variants of SAMHD1.,indirect,ptm_degradation,pathway_or_context,supporting,"ation of HIV-1 in monocyte-derived macrophages, dendritic cells, and the differentiated THP-1 cell line [1,5-8] suggesting the presence of a Vpx-sensitive host restriction factor. Also, Vpx was shown to rescue HIV-1 but not HIV-2 or SIV from an interferon-induced antiviral state [9]. A Vpx-sensitive restriction factor was recently identified as Sterile Alpha Motif and HD domain-containing protein 1 (SAMHD1), which was found to be targ",Background,reviewer_calibration,medium
pmid-23092163,23092163,SAMHD1: a new contributor to HIV-1 restriction in resting CD4+ T-cells.,direct,localization_retention,direct_target,central,"macrophages (~0.05 μM) [3,4]. However, the molecular basis of maintaining low dNTP levels in non-cycling cells remained unclear until the recent discovery of a host protein named SAMHD1. SAMHD1 was initially identified as an HIV-1 restriction factor in non-cycling myeloid cells, including primary monocytes, monocyte-derived dendritic cells and macrophages [5-7]. SAMHD1 has been proposed as a cellular regulator of the intrinsic",Introduction,none,medium
pmid-23042676,23042676,HRP2 determines the efficiency and specificity of HIV-1 integration in LEDGF/p75 knockout cells but does not contribute to the antiviral activity of a potent LEDGF/p75-binding site integrase inhibitor.,direct,interaction_cofactor,direct_target,central,"17–19). However, even in cells that completely lack LEDGF/p75, the distribution of the proviruses is significantly different from random, suggesting that other host factors might be involved in determining the specificity of HIV-1 integration. LEDGF/p75 functions as a bimodal tether during HIV-1 integration. An N-terminal PWWP domain and two nearby copies of the AT-hook DNA-binding motif bind chromatin (20–22) whereas the C-ter",INTRODUCTION,none,medium
pmid-22988032,22988032,Kruppel-like factor 2 modulates CCR5 expression and susceptibility to HIV-1 infection.,direct,localization_retention,direct_target,central,"is great variability within the population regarding susceptibility to HIV-1 infection and the rate at which those infected progress to AIDS. A large number of host factors including HLA, TRIM5α, APOBEC3G, CCR5 and CXCR4 have been shown to play a role in either determining susceptibility to HIV-1 infection or in the progression to AIDS (1). While much study has been devoted to identifying particular alleles associated with resis",Introduction,none,medium
pmid-22908011,22908011,SAMHD1-Dependent and -Independent Functions of HIV-2/SIV Vpx Protein.,direct,ptm_degradation,direct_target,central,"A and/or inhibiting reverse transcription (Sheehy et al., 2002; Goila-Gaur and Strebel, 2008; Kitamura et al., 2011). Vif reduces the amount of APOBEC3 through proteasome-mediated degradation and other degradation-independent mechanisms. The second major finding in this area was that the viral protein Vpu counteracts host BST-2/tetherin, which normally blocks the release of virions by directly tethering viral particles to the",Introduction,none,medium
pmid-22904091,22904091,Unbiased proteomic analysis of proteins interacting with the HIV-1 5'LTR sequence: role of the transcription factor Meis.,direct,interaction_cofactor,direct_target,central,"mbining the capture of DNA-binding proteins on oligonucleotide probes fixed on a chromatographic support followed by the identification of captured proteins by mass spectrometry (MS) (9–11). Such approaches, although quite simple in their principle, are really challenging for essentially two reasons. First, most transcriptional regulators are of low abundance when compared with the bulk of other nuclear proteins. This problem of dyna",INTRODUCTION,none,high
pmid-22875803,22875803,Host factor transcriptional regulation contributes to preferential expression of HIV type 1 in IL-4-producing CD4 T cells.,direct,localization_retention,direct_target,central,"r confirmed in several studies by using primary HIV-1 isolates capable of binding either the CCR5 or the CXCR4 chemokine receptors required as co-receptors for viral entry into CD4 T cells (10–14). However, these studies were conducted in vitro using conditionally polarized Th0, Th1, and Th2 clones derived from HIV-1 patients or healthy donors, and thus not necessarily reflecting infection of CD4 T cell subsets in vivo. Therefo",Introduction,none,medium
pmid-22734835,22734835,The function and evolution of the restriction factor Viperin in primates was not driven by lentiviruses.,background,ptm_degradation,incidental,incidental,"nary trajectory of an antiviral gene can provide valuable information about the viral pressures that shaped host evolution. Viperin (Virus inhibitory protein, endoplasmic reticulum-associated, interferon-inducible, also known as RSAD2) is a host protein with broad antiviral activity (reviewed in [5-7]). Viperin inhibits the release of a wide range of viruses in cell culture including Influenza A virus [8], Hepatitis C virus [9-11], and",Background,tighten_query,medium
pmid-22720057,22720057,Zinc-finger antiviral protein inhibits XMRV infection.,background,localization_retention,incidental,incidental,"The zinc-finger antiviral protein (ZAP) was initially recovered as a host factor that inhibits Moloney murine leukemia virus (MoMLV) infection [1]. In addition to MoMLV, ZAP inhibits the replication of HIV-1, certain alphaviruses and filoviruses [2], [3], [4]. However, ZAP does not induce a universal antiviral state because some viruses r",Introduction,tighten_query,medium
pmid-22574228,22574228,Co-evolution of primate SAMHD1 and lentivirus Vpx leads to the loss of the vpx gene in HIV-1 ancestor.,direct,ptm_degradation,direct_target,central,"iral infection. For example, HIV-1 Vif and Vpu (or Nef of SIV and the envelope protein of HIV-2) counteract the host antiviral restriction factors APOBEC3G and Tetherin, respectively [1], [2]. The cellular protein SAMHD1 is a human myeloid-cell-specific HIV-1 restriction factor that can be counteracted by the Vpx protein of HIV-2 and the SIVsm lineage [3], [4]. However, HIV-1 and its ancestor SIVcpz do not encode Vpx and HIV",Introduction,none,medium
pmid-22539940,22539940,A novel biclustering approach to association rule mining for predicting HIV-1-human protein interactions.,direct,localization_retention,direct_target,central,Interactions between proteins are important biochemical reactions which determine different biological processes. Analysis of the regulation between viral and host proteins in different organisms is an important step to uncover the underlying mechanism of various viral diseases. Human immunodeficiency virus (HIV) is a lentivirus (a member of the retrovirus family with long incubation period) that can lead to acquired immunodefic,Introduction,none,high
pmid-22479575,22479575,Associations between HIV and human pathways revealed by protein-protein interactions and correlated gene expression profiles.,direct,ptm_degradation,direct_target,central,"other diseases caused by pathogens, various human pathways must be perturbed or even hijacked to serve the purposes of the HIV virus. Indeed, hundreds of human host factors have been identified as necessary during viral infection and replication [1]–[3]. Thousands of protein-protein interactions between HIV and human host proteins have been reported in the literature [4]. Certain diseases are known to be associated with HIV inf",Introduction,none,high
pmid-22371486,22371486,Viruses and interactomes in translation.,indirect,localization_retention,pathway_or_context,supporting,"Intraviral, virus-host and host-host protein-protein interaction networks were reconstructed from the VirHostNet database (18). Networks were visualized with Cytoscape (24) using a degree sorted circle layout (intraviral protein-protein interaction networks) or a force-directed layout (virus-human prote",Protein-Protein Interaction Network Reconstruction and Representation,reviewer_calibration,medium
pmid-22369580,22369580,Hydrodynamic and functional analysis of HIV-1 Vif oligomerization.,direct,ptm_degradation,direct_target,central,"rminus of MBP, which is normally monomeric, a significant amount of the fusion protein formed dimers (Fig. 3). Experiments using NMR (46) and hydrogen exchange mass spectrometry (50) suggest that the region containing the PPLP motif is highly dynamic. The fact the PPLP peptide was monomeric unless fused to MBP or MBP-Vif constructs (e.g. MBP-Vif(101–176)) suggests that this region of Vif may undergo induced folding to generate a conf",Discussion,none,high
pmid-22362772,22362772,HIV/simian immunodeficiency virus (SIV) accessory virulence factor Vpx loads the host cell restriction factor SAMHD1 onto the E3 ubiquitin ligase complex CRL4DCAF1.,direct,ptm_degradation,direct_target,central,The innate immune system is the first line of defense against infection by pathogens. Myeloid cells such as dendritic cells and macrophages play important roles in immune response to viruses by linking innate detection of an invading virus to anti-viral adaptive immune respons,Introduction,none,high
pmid-22346743,22346743,Multi-scale modeling of HIV infection in vitro and APOBEC3G-based anti-retroviral therapy.,direct,localization_retention,direct_target,central,"e reverse transcription [24], [25], blocking integration of the double-stranded viral DNA by causing defects in cleavage of tRNALys3 primer [18], or inhibiting nuclear import of pre-integration complex [26]. Although there is mounting evidence for deaminase-independent activities of A3G, several reports have suggested that these activities are the results of over-expression of A3G in cells [27]–[29]. As mentioned, A3G normally med",Introduction,none,medium
pmid-22241994,22241994,Human subtilase SKI-1/S1P is a master regulator of the HCV Lifecycle and a potential host cell target for developing indirect-acting antiviral agents.,direct,ptm_degradation,direct_target,central,", there is a correlation between the degree of steatosis and both the severity of chronic HCV infection [13], [24] and the response to treatment with pegylated-interferon-α and ribavirin [25], [26]. Overstimulation of host lipid metabolism by HCV during infection is achieved through a variety of molecular mechanisms (reviewed in [27], [28], and [29]). For example, HCV employs multiple strategies to activate the sterol regulat",Introduction,none,medium
pmid-22194693,22194693,Quantitative multicolor super-resolution microscopy reveals tetherin HIV-1 interaction.,direct,localization_retention,direct_target,central,"Although viruses heavily depend on the host cell machinery for their replication, they also face numerous blockades imposed by cellular proteins at several distinct steps in their life cycle. Recently, tetherin, an interferon-induced transmembrane protein has been shown to restrict the release of HIV-1 [1], [2] and other enveloped viruses [3]–[5]. Viruses also possess several anti-tetherin activities",Introduction,none,medium
pmid-22180752,22180752,Structural Basis for the Antiviral Activity of BST-2/Tetherin and Its Viral Antagonism.,background,ptm_degradation,incidental,incidental,"resistance to infection by directly interfering with different stages of the viral life cycle. These so-called host restriction factors are normally induced by interferon-α (IFN-α) during induction of the innate immune response by viral infection. A case in point is HIV-1, an extensively studied pathogen for which four major restriction factors have been identified: the apolipoprotein B mRNA-editing enzyme catalytic polypeptid",Introduction,tighten_query,medium
pmid-22152111,22152111,Downregulation of APOBEC3G by xenotropic murine leukemia-virus related virus (XMRV) in prostate cancer cells.,indirect,localization_retention,pathway_or_context,supporting,"18]. In addition, the prostate cancer cell line 22Rv1 has been shown to be chronically infected with XMRV and produces highly infectious virus [19]. Since host restriction factor A3G is able to restrict XMRV, the question is how XMRV replicates efficiently in these human prostate cell lines. There are at least three studies that have suggested that XMRV efficiently replicates in prostate epithelial cancer cell lines since these cells",Findings,reviewer_calibration,medium
