paper_id,pmid,doi,title,year,priority,shortlist_decision,evidence_category,learned_criteria_matched,shortlist_rationale,source_query,abstract_reviewer2_decision,promotion_decision
pmid-30355687,30355687,10.1128/JVI.01651-18,Murine Leukemia Virus Glycosylated Gag Reduces Murine SERINC5 Protein Expression at Steady-State Levels via the Endosome/Lysosome Pathway to Counteract SERINC5 Antiretroviral Activity.,2019,high,request_pdf,strong_learned_match,viral protein-host protein; restriction factor; dependency factor; entry factor; ubiquitin ligase; nuclear import; host; pathway; virus; viruses,Request PDF: title/abstract matches multiple PMC-learned criteria plus run-objective terms.,"((HIV[tiab] OR ""human immunodeficiency virus""[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",confirm_include,advance_to_import
pmid-31133753,31133753,10.1038/s41564-019-0460-3,N4BP1 restricts HIV-1 and its inactivation by MALT1 promotes viral reactivation.,2019,high,request_pdf,strong_learned_match,viral protein-host protein binding; primary virus name and; primary virus name and and mechanism; primary virus name and and; primary virus name and and host factor; viral protein-host protein; restriction factor; dependency factor; entry factor; ubiquitin ligase,Request PDF: title/abstract matches multiple PMC-learned criteria plus run-objective terms.,"((HIV[tiab] OR ""human immunodeficiency virus""[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",confirm_include,advance_to_import
pmid-30859472,30859472,10.1007/s00705-019-04194-0,Polymorphisms in the APOBEC3G gene of Chinese rhesus macaques affect resistance to ubiquitination and degradation mediated by HIV-2 Vif.,2019,high,request_pdf,strong_learned_match,viral protein-host protein; restriction factor; dependency factor; entry factor; ubiquitin ligase; host; virus; viral; proteins; not,Request PDF: title/abstract matches multiple PMC-learned criteria plus run-objective terms.,"((HIV[tiab] OR ""human immunodeficiency virus""[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",confirm_include,advance_to_import
pmid-30833724,30833724,10.1038/s41564-019-0372-2,Proteomic profiling of HIV-1 infection of human CD4(+) T cells identifies PSGL-1 as an HIV restriction factor.,2019,high,request_pdf,strong_learned_match,viral protein-host protein; restriction factor; dependency factor; entry factor; ubiquitin ligase; host; virus; viral; proteins,Request PDF: title/abstract matches multiple PMC-learned criteria plus run-objective terms.,"((HIV[tiab] OR ""human immunodeficiency virus""[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",confirm_include,advance_to_import
pmid-31292246,31292246,10.1128/JVI.00733-19,Replicons of a Rodent Hepatitis C Model Virus Permit Selection of Highly Permissive Cells.,2019,high,request_pdf,strong_learned_match,viral protein-host protein; restriction factor; dependency factor; entry factor; ubiquitin ligase; replication complex; host; virus; viruses; viral,Request PDF: title/abstract matches multiple PMC-learned criteria plus run-objective terms.,"((""hepatitis C virus""[tiab] OR HCV[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab] OR ""replication complex""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",confirm_include,advance_to_import
pmid-30566069,30566069,10.1099/jgv.0.001205,Role of APOBEC3 proteins in proteasome inhibitor-mediated reactivation of latent HIV-1 viruses.,2019,high,request_pdf,strong_learned_match,viral protein-host protein; restriction factor; dependency factor; entry factor; ubiquitin ligase; host; virus; viruses; viral; proteins,Request PDF: title/abstract matches multiple PMC-learned criteria plus run-objective terms.,"((HIV[tiab] OR ""human immunodeficiency virus""[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",confirm_include,advance_to_import
pmid-31068419,31068419,10.1128/JVI.00693-19,Sam68 Promotes Hepatitis C Virus Replication by Interaction with Stem-Loop 2 of Viral 5' Untranslated Region.,2019,high,request_pdf,strong_learned_match,viral protein-host protein; restriction factor; dependency factor; entry factor; ubiquitin ligase; nuclear import; replication complex; host; virus; viral,Request PDF: title/abstract matches multiple PMC-learned criteria plus run-objective terms.,"((""hepatitis C virus""[tiab] OR HCV[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab] OR ""replication complex""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",confirm_include,advance_to_import
pmid-30502581,30502581,10.1016/j.saa.2018.11.056,Stability of β-turn in LaR2C-N7 peptide for its translation-inhibitory activity against hepatitis C viral infection: A molecular dynamics study.,2019,high,request_pdf,strong_learned_match,viral protein-host protein binding; viral protein-host protein; restriction factor; dependency factor; entry factor; ubiquitin ligase; replication complex; host; virus; viral,Request PDF: title/abstract matches multiple PMC-learned criteria plus run-objective terms.,"((""hepatitis C virus""[tiab] OR HCV[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab] OR ""replication complex""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",confirm_include,advance_to_import
pmid-31234696,31234696,10.1080/15476286.2019.1629208,Strand-specific affinity of host factor hnRNP C1/C2 guides positive to negative-strand ratio in Coxsackievirus B3 infection.,2019,high,request_pdf,strong_learned_match,viral protein-host protein binding; viral protein-host protein; restriction factor; dependency factor; entry factor; ubiquitin ligase; replication complex; host; virus; viruses,Request PDF: title/abstract matches multiple PMC-learned criteria plus run-objective terms.,"((coxsackievirus[tiab] OR ""coxsackie virus""[tiab] OR CVB[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab] OR ""replication complex""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",confirm_include,advance_to_import
pmid-30044201,30044201,10.1080/07391102.2018.1479659,Structure-based prediction of West Nile virus-human protein-protein interactions.,2019,high,request_pdf,strong_learned_match,proximity proteomics; protein interaction mapping; host; virus; viral; interaction; proteins; for; ap-ms; proteomics,Request PDF: title/abstract matches multiple PMC-learned criteria plus run-objective terms.,"((dengue[tiab] OR DENV[tiab]) AND (interactome[tiab] OR AP-MS[tiab] OR ""affinity purification mass spectrometry""[tiab] OR ""proximity proteomics""[tiab] OR ""proximity labeling""[tiab] OR BioID[tiab] OR ""protein interaction mapping""[tiab] OR (""viral protein""[tiab] AND (""host protein""[tiab] OR ""cellular protein""[tiab]))))",confirm_include,advance_to_import
pmid-31778201,31778201,10.1093/milmed/usy430,The US Military HIV Natural History Study: Informing Military HIV Care and Policy for Over 30 Years.,2019,high,request_pdf,strong_learned_match,viral protein-host protein; restriction factor; dependency factor; entry factor; ubiquitin ligase; host; pathway; virus; viral; evidence,Request PDF: title/abstract matches multiple PMC-learned criteria plus run-objective terms.,"((HIV[tiab] OR ""human immunodeficiency virus""[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",confirm_include,advance_to_import
pmid-30862674,30862674,10.1074/jbc.RA119.007662,"The retroviral accessory proteins S2, Nef, and glycoMA use similar mechanisms for antagonizing the host restriction factor SERINC5.",2019,high,request_pdf,strong_learned_match,viral protein-host protein; restriction factor; dependency factor; entry factor; ubiquitin ligase; host; pathway; virus; viral; interaction,Request PDF: title/abstract matches multiple PMC-learned criteria plus run-objective terms.,"((HIV[tiab] OR ""human immunodeficiency virus""[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",confirm_include,advance_to_import
pmid-30851937,30851937,10.1016/j.bbrc.2019.02.136,Vif-CBFβ interaction is essential for Vif-induced cell cycle arrest.,2019,high,request_pdf,strong_learned_match,viral protein-host protein; restriction factor; dependency factor; entry factor; ubiquitin ligase; replication complex; host; virus; viral; interaction,Request PDF: title/abstract matches multiple PMC-learned criteria plus run-objective terms.,"((HIV[tiab] OR ""human immunodeficiency virus""[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",confirm_include,advance_to_import
pmid-31915280,31915280,10.1128/JVI.01751-19,A Genome-Wide CRISPR-Cas9 Screen Identifies the Dolichol-Phosphate Mannose Synthase Complex as a Host Dependency Factor for Dengue Virus Infection.,2020,high,request_pdf,strong_learned_match,viral protein-host protein; crispr screen; restriction factor; dependency factor; entry factor; ubiquitin ligase; replication complex; host; pathway; virus,Request PDF: title/abstract matches multiple PMC-learned criteria plus run-objective terms.,"((dengue[tiab] OR DENV[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab] OR ""replication complex""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",confirm_include,advance_to_import
pmid-31556466,31556466,10.1002/jmv.25599,ATP1B3 cooperates with BST-2 to promote hepatitis B virus restriction.,2020,high,request_pdf,strong_learned_match,viral protein-host protein; restriction factor; dependency factor; entry factor; ubiquitin ligase; nuclear import; host; pathway; virus; viral,Request PDF: title/abstract matches multiple PMC-learned criteria plus run-objective terms.,"((HIV[tiab] OR ""human immunodeficiency virus""[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",confirm_include,advance_to_import
pmid-32238588,32238588,10.1128/JVI.00416-20,Antiviral Activity and Adaptive Evolution of Avian Tetherins.,2020,high,request_pdf,strong_learned_match,viral protein-host protein; restriction factor; dependency factor; entry factor; ubiquitin ligase; host; virus; viruses; viral; interaction,Request PDF: title/abstract matches multiple PMC-learned criteria plus run-objective terms.,"((HIV[tiab] OR ""human immunodeficiency virus""[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",confirm_include,advance_to_import
pmid-32119870,32119870,10.1016/j.antiviral.2020.104756,"Apolipoprotein M, identified as a novel hepatitis C virus (HCV) particle associated protein, contributes to HCV assembly and interacts with E2 protein.",2020,high,request_pdf,strong_learned_match,proximity proteomics; protein interaction mapping; host; virus; viral; interaction; proteins; not; for; ap-ms,Request PDF: title/abstract matches multiple PMC-learned criteria plus run-objective terms.,"((""hepatitis C virus""[tiab] OR HCV[tiab]) AND (interactome[tiab] OR AP-MS[tiab] OR ""affinity purification mass spectrometry""[tiab] OR ""proximity proteomics""[tiab] OR ""proximity labeling""[tiab] OR BioID[tiab] OR ""protein interaction mapping""[tiab] OR (""viral protein""[tiab] AND (""host protein""[tiab] OR ""cellular protein""[tiab]))))",confirm_include,advance_to_import
pmid-32102874,32102874,10.1128/JVI.00029-20,BPIFB3 Regulates Endoplasmic Reticulum Morphology To Facilitate Flavivirus Replication.,2020,high,request_pdf,strong_learned_match,viral protein-host protein; restriction factor; dependency factor; entry factor; ubiquitin ligase; reticulophagy; replication complex; host; pathway; virus,Request PDF: title/abstract matches multiple PMC-learned criteria plus run-objective terms.,"((dengue[tiab] OR DENV[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab] OR ""replication complex""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",confirm_include,advance_to_import
pmid-32294532,32294532,10.1016/j.jhep.2020.03.047,C19orf66 is an interferon-induced inhibitor of HCV replication that restricts formation of the viral replication organelle.,2020,high,request_pdf,strong_learned_match,proximity proteomics; viral protein-host protein; protein interaction mapping; restriction factor; dependency factor; entry factor; ubiquitin ligase; replication complex; host; virus,Request PDF: title/abstract matches multiple PMC-learned criteria plus run-objective terms.,"((""hepatitis C virus""[tiab] OR HCV[tiab]) AND (interactome[tiab] OR AP-MS[tiab] OR ""affinity purification mass spectrometry""[tiab] OR ""proximity proteomics""[tiab] OR ""proximity labeling""[tiab] OR BioID[tiab] OR ""protein interaction mapping""[tiab] OR (""viral protein""[tiab] AND (""host protein""[tiab] OR ""cellular protein""[tiab])))); ((""hepatitis C virus""[tiab] OR HCV[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab] OR ""replication complex""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",confirm_include,advance_to_import
pmid-32727880,32727880,10.1128/JVI.01306-20,Cortactin Interacts with Hepatitis C Virus Core and NS5A Proteins: Implications for Virion Assembly.,2020,high,request_pdf,strong_learned_match,viral protein-host protein binding; viral protein-host protein; restriction factor; dependency factor; entry factor; ubiquitin ligase; replication complex; host; virus; viral,Request PDF: title/abstract matches multiple PMC-learned criteria plus run-objective terms.,"((""hepatitis C virus""[tiab] OR HCV[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab] OR ""replication complex""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",confirm_include,advance_to_import
pmid-32376623,32376623,10.1128/JVI.00404-20,HIV-1 Exploits CLASP2 To Induce Microtubule Stabilization and Facilitate Virus Trafficking to the Nucleus.,2020,high,request_pdf,strong_learned_match,viral protein-host protein binding; viral protein-host protein; restriction factor; dependency factor; entry factor; ubiquitin ligase; er-phagy; reticulophagy; nuclear import; rna-binding proteins,Request PDF: title/abstract matches multiple PMC-learned criteria plus run-objective terms.,"((HIV[tiab] OR ""human immunodeficiency virus""[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab])); ((KSHV[ti] OR ""Kaposi sarcoma-associated herpesvirus""[ti] OR dengue[ti] OR DENV[ti] OR ""hepatitis C virus""[ti] OR HCV[ti] OR coxsackievirus[ti] OR HIV[ti] OR Ebola[ti] OR EBOV[ti]) AND (""ubiquitin ligase""[tiab] OR proteasome[tiab] OR autophagy[tiab] OR ""ER-phagy""[tiab] OR reticulophagy[tiab] OR ""nuclear import""[tiab] OR ""RNA-binding protein""[tiab] OR ""replication complex""[tiab] OR trafficking[tiab]) AND (""host factor""[tiab] OR ""host protein""[tiab] OR ""viral protein""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR restricts[tiab] OR promotes[tiab]) NOT (patient*[tiab] OR plasma[tiab] OR serum[tiab] OR biomarker*[tiab] OR metabolomic*[tiab] OR ""network pharmacology""[tiab] OR docking[tiab] OR vaccine*[tiab] OR diagnostic*[tiab] OR epidemiolog*[tiab]))",confirm_include,advance_to_import
pmid-32016635,32016635,10.1007/s11033-020-05267-z,Human Tat-specific factor 1 binds the HIV-1 genome and selectively transports HIV-1 RNAs.,2020,high,request_pdf,strong_learned_match,viral protein-host protein binding; viral protein-host protein; restriction factor; dependency factor; entry factor; ubiquitin ligase; host; virus; viral; not,Request PDF: title/abstract matches multiple PMC-learned criteria plus run-objective terms.,"((HIV[tiab] OR ""human immunodeficiency virus""[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",confirm_include,advance_to_import
pmid-32727878,32727878,10.1128/JVI.00532-20,ISGylation of Hepatitis C Virus NS5A Protein Promotes Viral RNA Replication via Recruitment of Cyclophilin A.,2020,high,request_pdf,strong_learned_match,viral protein-host protein binding; viral protein-host protein; restriction factor; dependency factor; entry factor; ubiquitin ligase; replication complex; host; virus; viruses,Request PDF: title/abstract matches multiple PMC-learned criteria plus run-objective terms.,"((""hepatitis C virus""[tiab] OR HCV[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab] OR ""replication complex""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",confirm_include,advance_to_import
pmid-31941780,31941780,10.1128/JVI.01708-19,Inhibition of Vif-Mediated Degradation of APOBEC3G through Competitive Binding of Core-Binding Factor Beta.,2020,high,request_pdf,strong_learned_match,viral protein-host protein binding; viral protein-host protein; restriction factor; dependency factor; entry factor; ubiquitin ligase; replication complex; host; virus; viruses,Request PDF: title/abstract matches multiple PMC-learned criteria plus run-objective terms.,"((HIV[tiab] OR ""human immunodeficiency virus""[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",confirm_include,advance_to_import
pmid-32738280,32738280,10.1016/j.virusres.2020.198087,Interferon stimulated gene 15 promotes Zika virus replication through regulating Jak/STAT and ISGylation pathways.,2020,high,request_pdf,strong_learned_match,viral protein-host protein; restriction factor; dependency factor; entry factor; ubiquitin ligase; replication complex; host; pathway; virus; viruses,Request PDF: title/abstract matches multiple PMC-learned criteria plus run-objective terms.,"((""hepatitis C virus""[tiab] OR HCV[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab] OR ""replication complex""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",confirm_include,advance_to_import
pmid-31863794,31863794,10.1016/j.jhep.2019.12.009,Interferon-inducible MX2 is a host restriction factor of hepatitis B virus replication.,2020,high,request_pdf,strong_learned_match,viral protein-host protein; restriction factor; dependency factor; entry factor; ubiquitin ligase; replication complex; host; virus; viruses; viral,Request PDF: title/abstract matches multiple PMC-learned criteria plus run-objective terms.,"((""hepatitis C virus""[tiab] OR HCV[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab] OR ""replication complex""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab])); ((HIV[tiab] OR ""human immunodeficiency virus""[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",confirm_include,advance_to_import
pmid-32376621,32376621,10.1128/JVI.00287-20,Kaposi's Sarcoma-Associated Herpesvirus Fine-Tunes the Temporal Expression of Late Genes by Manipulating a Host RNA Quality Control Pathway.,2020,high,request_pdf,strong_learned_match,viral protein-host protein; restriction factor; dependency factor; entry factor; ubiquitin ligase; nuclear import; host; pathway; virus; viral,Request PDF: title/abstract matches multiple PMC-learned criteria plus run-objective terms.,"((KSHV[tiab] OR ""Kaposi sarcoma-associated herpesvirus""[tiab] OR ""human herpesvirus 8""[tiab] OR HHV-8[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",confirm_include,advance_to_import
pmid-32327259,32327259,10.1016/j.bbrc.2020.04.041,Proximity proteomics identifies novel function of Rab14 in trafficking of Ebola virus matrix protein VP40.,2020,high,request_pdf,strong_learned_match,proximity proteomics; protein interaction mapping; host; virus; viruses; viral; evidence; studies; when; interaction,Request PDF: title/abstract matches multiple PMC-learned criteria plus run-objective terms.,"((Ebola[tiab] OR ""Ebola virus""[tiab] OR Ebolavirus[tiab] OR EBOV[tiab]) AND (interactome[tiab] OR AP-MS[tiab] OR ""affinity purification mass spectrometry""[tiab] OR ""proximity proteomics""[tiab] OR ""proximity labeling""[tiab] OR BioID[tiab] OR ""protein interaction mapping""[tiab] OR (""viral protein""[tiab] AND (""host protein""[tiab] OR ""cellular protein""[tiab]))))",confirm_include,advance_to_import
pmid-32991267,32991267,10.1146/annurev-virology-012720-094902,RNA Lariat Debranching Enzyme as a Retroviral and Long-Terminal-Repeat Retrotransposon Host Factor.,2020,high,request_pdf,strong_learned_match,viral protein-host protein; restriction factor; dependency factor; entry factor; ubiquitin ligase; host; virus; viruses; viral; studies,Request PDF: title/abstract matches multiple PMC-learned criteria plus run-objective terms.,"((HIV[tiab] OR ""human immunodeficiency virus""[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",confirm_include,advance_to_import
