paper_id,pmid,pmcid,doi,title,year,final_decision,final_rationale,selection_basis,fulltext_access_status,normalized_source_type,normalized_path,review_confidence
pmid-29743366,29743366,PMC6026753,10.1128/JVI.00478-18,Regulation of Virus-Associated Lymphoma Growth and Gene Expression by Bacterial Quorum-Sensing Molecules.,2018,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-29607934,29607934,,10.1248/bpb.b17-00991,Virion-Packaged Pyruvate Kinase Muscle Type 2 Affects Reverse Transcription Efficiency of Human Immunodeficiency Virus Type 1 by Blocking Virion Recruitment of tRNA(Lys3).,2018,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-29514909,29514909,PMC5952139,10.1128/JVI.00196-18,HIV-1 Nef Antagonizes SERINC5 Restriction by Downregulation of SERINC5 via the Endosome/Lysosome System.,2018,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-29465030,29465030,,10.1099/jgv.0.001026,Novel host restriction factors implicated in HIV-1 replication.,2018,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-29386121,29386121,,10.1016/j.celrep.2018.01.038,A Global Interactome Map of the Dengue Virus NS1 Identifies Virus Restriction and Dependency Host Factors.,2018,abstract_relevant_fulltext_unavailable,Independent reread confirms direct primary-virus host mechanism or interaction evidence; advance for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,high
pmid-29321329,29321329,PMC5827405,10.1128/JVI.01787-17,"A Cyclin-Binding Motif in Human SAMHD1 Is Required for Its HIV-1 Restriction, dNTPase Activity, Tetramer Formation, and Efficient Phosphorylation.",2018,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-29263270,29263270,PMC5827384,10.1128/JVI.01697-17,Identification of a Conserved Interface of Human Immunodeficiency Virus Type 1 and Feline Immunodeficiency Virus Vifs with Cullin 5.,2018,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-29281836,29281836,,10.1016/j.celrep.2017.11.094,A Global Interactome Map of the Dengue Virus NS1 Identifies Virus Restriction and Dependency Host Factors.,2017,abstract_relevant_fulltext_unavailable,Independent reread confirms direct primary-virus host mechanism or interaction evidence; advance for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,high
pmid-29117523,29117523,PMC5685779,10.1016/j.bpj.2017.09.010,FRET Analysis of the Promiscuous yet Specific Interactions of the HIV-1 Vpu Transmembrane Domain.,2017,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-29079575,29079575,PMC5743084,10.1074/jbc.M117.798801,HIV-1 Vpr protein directly loads helicase-like transcription factor (HLTF) onto the CRL4-DCAF1 E3 ubiquitin ligase.,2017,abstract_relevant_fulltext_unavailable,Independent reread confirms direct primary-virus host mechanism or interaction evidence; advance for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,high
pmid-28965915,28965915,,10.1016/j.antiviral.2017.09.017,"Interplay between dengue virus and Toll-like receptors, RIG-I/MDA5 and microRNAs: Implications for pathogenesis.",2017,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-28956771,28956771,PMC5686720,10.1128/JVI.01264-17,NLRX1 Mediates MAVS Degradation To Attenuate the Hepatitis C Virus-Induced Innate Immune Response through PCBP2.,2017,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-28840565,28840565,PMC6598887,10.1007/s12250-017-4000-0,Interplay between hepatitis C virus and ARF4.,2017,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-28835547,28835547,PMC5623871,10.15252/embr.201744100,IFITM3 requires an amphipathic helix for antiviral activity.,2017,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-28679761,28679761,PMC5571272,10.1128/JVI.00833-17,The Host E3-Ubiquitin Ligase TRIM6 Ubiquitinates the Ebola Virus VP35 Protein and Promotes Virus Replication.,2017,abstract_relevant_fulltext_unavailable,Independent reread confirms direct primary-virus host mechanism or interaction evidence; advance for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,high
pmid-28679754,28679754,PMC5571274,10.1128/JVI.00629-17,Sec24C-Dependent Transport of Claudin-1 Regulates Hepatitis C Virus Entry.,2017,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-28659343,28659343,PMC5566525,10.1074/jbc.M117.797332,The host-cell restriction factor SERINC5 restricts HIV-1 infectivity without altering the lipid composition and organization of viral particles.,2017,abstract_relevant_fulltext_unavailable,Independent reread confirms direct primary-virus host mechanism or interaction evidence; advance for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,high
pmid-28424288,28424288,PMC5469257,10.1128/JVI.00051-17,Virion-Associated Vpr Alleviates a Postintegration Block to HIV-1 Infection of Dendritic Cells.,2017,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-28389578,28389578,PMC5392592,10.1074/jbc.H117.777714,Exposing HIV's weaknesses.,2017,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-28336330,28336330,,10.1016/j.bbalip.2017.03.007,Requirement of cytosolic phospholipase A2 gamma in lipid droplet formation.,2017,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-28202764,28202764,PMC5391446,10.1128/JVI.00088-17,TRIM25 Is Required for the Antiviral Activity of Zinc Finger Antiviral Protein.,2017,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-28202763,28202763,PMC5391453,10.1128/JVI.00225-17,Inhibition of Vpx-Mediated SAMHD1 and Vpr-Mediated Host Helicase Transcription Factor Degradation by Selective Disruption of Viral CRL4 (DCAF1) E3 Ubiquitin Ligase Assembly.,2017,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-28077643,28077643,PMC5331793,10.1128/JVI.02177-16,Efficient Vpu-Mediated Tetherin Antagonism by an HIV-1 Group O Strain.,2017,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-28053103,28053103,PMC5331794,10.1128/JVI.02051-16,Cytokines Elevated in HIV Elite Controllers Reduce HIV Replication In Vitro and Modulate HIV Restriction Factor Expression.,2017,abstract_relevant_fulltext_unavailable,Independent reread confirms direct primary-virus host mechanism or interaction evidence; advance for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,high
pmid-27920203,27920203,PMC5247641,10.1074/jbc.M116.743740,A Highly Active Isoform of Lentivirus Restriction Factor SAMHD1 in Mouse.,2017,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-27665576,27665576,,10.1111/cmi.12673,Lipoprotein lipase liberates free fatty acids to inhibit HCV infection and prevent hepatic lipid accumulation.,2017,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-27919079,27919079,,10.1038/nature20567,Receptor usage dictates HIV-1 restriction by human TRIM5α in dendritic cell subsets.,2016,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-27880899,27880899,,10.1016/j.celrep.2016.10.045,LC3C Contributes to Vpu-Mediated Antagonism of BST2/Tetherin Restriction on HIV-1 Release through a Non-canonical Autophagy Pathway.,2016,abstract_relevant_fulltext_unavailable,Independent reread confirms direct primary-virus host mechanism or interaction evidence; advance for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,high
pmid-27803322,27803322,PMC5135340,10.1073/pnas.1612044113,S2 from equine infectious anemia virus is an infectivity factor which counteracts the retroviral inhibitors SERINC5 and SERINC3.,2016,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-27786485,27786485,,10.1021/acs.jproteome.6b00337,Elucidation of the Cellular Interactome of Ebola Virus Nucleoprotein and Identification of Therapeutic Targets.,2016,abstract_relevant_fulltext_unavailable,Independent reread confirms direct primary-virus host mechanism or interaction evidence; advance for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,high
pmid-27758855,27758855,PMC5122761,10.1074/jbc.M116.734673,"Core Binding Factor β Protects HIV, Type 1 Accessory Protein Viral Infectivity Factor from MDM2-mediated Degradation.",2016,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-27749368,27749368,,10.1097/QCO.0000000000000322,Retroviral restriction: nature's own solution.,2016,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-27681141,27681141,PMC5126365,10.1128/JVI.01451-16,Antagonism of BST-2/Tetherin Is a Conserved Function of the Env Glycoprotein of Primary HIV-2 Isolates.,2016,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-27681140,27681140,PMC5110172,10.1128/JVI.01246-16,The Antagonism of HIV-1 Nef to SERINC5 Particle Infectivity Restriction Involves the Counteraction of Virion-Associated Pools of the Restriction Factor.,2016,abstract_relevant_fulltext_unavailable,Independent reread confirms direct primary-virus host mechanism or interaction evidence; advance for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,high
pmid-27676132,27676132,,10.1021/acsinfecdis.6b00143,"Interactions of the Disordered Domain II of Hepatitis C Virus NS5A with Cyclophilin A, NS5B, and Viral RNA Show Extensive Overlap.",2016,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-27609421,27609421,PMC5098041,10.1074/mcp.M116.060509,TNIP2 is a Hub Protein in the NF-κB Network with Both Protein and RNA Mediated Interactions.,2016,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-27581991,27581991,PMC5105659,10.1128/JVI.01131-16,Differential Control of BST2 Restriction and Plasmacytoid Dendritic Cell Antiviral Response by Antagonists Encoded by HIV-1 Group M and O Strains.,2016,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-27558430,27558430,PMC5068543,10.1128/JVI.01140-16,"Affinity Purification of the Hepatitis C Virus Replicase Identifies Valosin-Containing Protein, a Member of the ATPases Associated with Diverse Cellular Activities Family, as an Active Virus Replication Modulator.",2016,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-27510577,27510577,,10.1016/j.antiviral.2016.08.004,Long-term HIV-1 infection induces an antiviral state in primary macrophages.,2016,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-27489272,27489272,PMC5044852,10.1128/JVI.01078-16,ITCH E3 Ubiquitin Ligase Interacts with Ebola Virus VP40 To Regulate Budding.,2016,abstract_relevant_fulltext_unavailable,Independent reread confirms direct primary-virus host mechanism or interaction evidence; advance for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,high
pmid-27466416,27466416,PMC5021400,10.1128/JVI.01003-16,Nuclear Innate Immune DNA Sensor IFI16 Is Degraded during Lytic Reactivation of Kaposi's Sarcoma-Associated Herpesvirus (KSHV): Role of IFI16 in Maintenance of KSHV Latency.,2016,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-27387229,27387229,,10.1016/j.bbrc.2016.07.013,"SAMHD1, the Aicardi-Goutières syndrome gene and retroviral restriction factor, is a phosphorolytic ribonuclease rather than a hydrolytic ribonuclease.",2016,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-27342126,27342126,,10.1016/j.celrep.2016.06.028,Identification of Zika Virus and Dengue Virus Dependency Factors using Functional Genomics.,2016,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-27307565,27307565,PMC4944271,10.1128/JVI.00019-16,Capsid-CPSF6 Interaction Is Dispensable for HIV-1 Replication in Primary Cells but Is Selected during Virus Passage In Vivo.,2016,abstract_relevant_fulltext_unavailable,Independent reread confirms direct primary-virus host mechanism or interaction evidence; advance for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,high
pmid-27298373,27298373,PMC4941495,10.1073/pnas.1602701113,Hepatitis C virus depends on E-cadherin as an entry factor and regulates its expression in epithelial-to-mesenchymal transition.,2016,abstract_relevant_fulltext_unavailable,Independent reread confirms direct primary-virus host mechanism or interaction evidence; advance for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,high
pmid-27252525,27252525,PMC4984627,10.1128/JVI.00326-16,Nonstructural 3 Protein of Hepatitis C Virus Modulates the Tribbles Homolog 3/Akt Signaling Pathway for Persistent Viral Infection.,2016,abstract_relevant_fulltext_unavailable,Independent reread confirms direct primary-virus host mechanism or interaction evidence; advance for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,high
pmid-27219130,27219130,,10.1097/QAD.0000000000001166,Interferon-induced sterile alpha motif and histidine/aspartic acid domain-containing protein 1 expression in astrocytes and microglia is mediated by microRNA-181a.,2016,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-27200480,27200480,,10.1016/j.virol.2016.04.024,Equine schlafen 11 restricts the production of equine infectious anemia virus via a codon usage-dependent mechanism.,2016,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-27183594,27183594,,10.4049/jimmunol.1502062,Characterization of the Antigen Processing Machinery and Endogenous Peptide Presentation of a Bat MHC Class I Molecule.,2016,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-27170757,27170757,PMC4944280,10.1128/JVI.00504-16,HIV-1 Vpu Antagonizes CD317/Tetherin by Adaptor Protein-1-Mediated Exclusion from Virus Assembly Sites.,2016,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-27114546,27114546,PMC4868422,10.1073/pnas.1600485113,HIV-1 Vpr degrades the HLTF DNA translocase in T cells and macrophages.,2016,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-27075251,27075251,PMC5756484,10.1099/jgv.0.000482,MCPIP1/regnase-I inhibits simian immunodeficiency virus and is not counteracted by Vpx.,2016,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-27012366,27012366,,10.1016/j.bbagrm.2016.03.009,DEAD-box RNA helicase DDX3 connects CRM1-dependent nuclear export and translation of the HIV-1 unspliced mRNA through its N-terminal domain.,2016,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-26919938,26919938,,10.1016/j.apjtm.2016.01.015,Dengue virus non-structural 1 protein interacts with heterogeneous nuclear ribonucleoprotein H in human monocytic cells.,2016,abstract_relevant_fulltext_unavailable,Independent reread confirms direct primary-virus host mechanism or interaction evidence; advance for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,high
pmid-26889027,26889027,PMC4836312,10.1128/JVI.03172-15,The C-Terminal Tail of TRIM56 Dictates Antiviral Restriction of Influenza A and B Viruses by Impeding Viral RNA Synthesis.,2016,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-26814617,26814617,,10.1111/cmi.12572,Identification of class II ADP-ribosylation factors as cellular factors required for hepatitis C virus replication.,2016,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-26739056,26739056,PMC4810664,10.1128/JVI.01540-15,Prolactin Regulatory Element Binding Protein Is Involved in Hepatitis C Virus Replication by Interaction with NS4B.,2016,abstract_relevant_fulltext_unavailable,Independent reread confirms direct primary-virus host mechanism or interaction evidence; advance for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,high
pmid-26699451,26699451,,10.1039/c5mb00732a,A novel topological centrality measure capturing biologically important proteins.,2016,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-26676782,26676782,PMC4733990,10.1128/JVI.01948-15,TRIM5α-Mediated Ubiquitin Chain Conjugation Is Required for Inhibition of HIV-1 Reverse Transcription and Capsid Destabilization.,2016,abstract_relevant_fulltext_unavailable,Independent reread confirms direct primary-virus host mechanism or interaction evidence; advance for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,high
pmid-26673098,26673098,,10.1016/j.virusres.2015.12.003,Interactome of the hepatitis C virus: Literature mining with ANDSystem.,2016,abstract_relevant_fulltext_unavailable,Independent reread confirms direct primary-virus host mechanism or interaction evidence; advance for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,high
pmid-26582000,26582000,PMC4719611,10.1128/JVI.01880-15,Three-Dimensional Structural Characterization of HIV-1 Tethered to Human Cells.,2016,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-26546555,26546555,,10.1016/j.jprot.2015.11.003,Novel interactions of domain III from the envelope glycoprotein of dengue 2 virus with human plasma proteins.,2016,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-26923960,26923960,,10.2222/jsv.65.71,[Ebola virus host cell entry].,2015,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-26719253,26719253,PMC4810631,10.1128/JVI.03146-15,MxB Is Not Responsible for the Blocking of HIV-1 Infection Observed in Alpha Interferon-Treated Cells.,2015,abstract_relevant_fulltext_unavailable,Independent reread confirms direct primary-virus host mechanism or interaction evidence; advance for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,high
pmid-26668372,26668372,PMC4703010,10.1073/pnas.1516305112,Specific induction of endogenous viral restriction factors using CRISPR/Cas-derived transcriptional activators.,2015,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-26599333,26599333,,10.1089/aid.2014.0377,Comparative Interactome of HIV-1 Tat and Human T Lymphotropic Virus Type-1 Tax and the Cellular Transcriptional Machinery.,2015,abstract_relevant_fulltext_unavailable,Independent reread confirms direct primary-virus host mechanism or interaction evidence; advance for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,high
pmid-26553990,26553990,PMC4664340,10.1073/pnas.1516920112,Dynamic allostery governs cyclophilin A-HIV capsid interplay.,2015,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-26544088,26544088,,10.1021/acs.jcim.5b00419,Homology Model-Based Virtual Screening for the Identification of Human Helicase DDX3 Inhibitors.,2015,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-26396192,26396192,PMC4646388,10.1074/jbc.M115.666065,Natural Polymorphisms and Oligomerization of Human APOBEC3H Contribute to Single-stranded DNA Scanning Ability.,2015,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-26339049,26339049,PMC4645635,10.1128/JVI.01714-15,HuR Displaces Polypyrimidine Tract Binding Protein To Facilitate La Binding to the 3' Untranslated Region and Enhances Hepatitis C Virus Replication.,2015,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-26275799,26275799,,10.1016/j.antiviral.2015.08.007,Pokeweed antiviral protein restores levels of cellular APOBEC3G during HIV-1 infection by depurinating Vif mRNA.,2015,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-26269178,26269178,PMC4580188,10.1128/JVI.01297-15,DDX60L Is an Interferon-Stimulated Gene Product Restricting Hepatitis C Virus Replication in Cell Culture.,2015,abstract_relevant_fulltext_unavailable,Independent reread confirms direct primary-virus host mechanism or interaction evidence; advance for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,high
pmid-26246577,26246577,PMC4580175,10.1128/JVI.01736-15,Suppressor of Cytokine Signaling 3 Is an Inducible Host Factor That Regulates Virus Egress during Ebola Virus Infection.,2015,abstract_relevant_fulltext_unavailable,Independent reread confirms direct primary-virus host mechanism or interaction evidence; advance for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,high
pmid-26221025,26221025,,10.1042/BJ20150445,"Dengue NS3, an RNAi suppressor, modulates the human miRNA pathways through its interacting partner.",2015,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-26211835,26211835,,10.1016/j.chom.2015.06.018,HIV-1 Exploits the Host Factor RuvB-like 2 to Balance Viral Protein Expression.,2015,abstract_relevant_fulltext_unavailable,Independent reread confirms direct primary-virus host mechanism or interaction evidence; advance for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,high
pmid-26202252,26202252,PMC4577879,10.1128/JVI.01707-15,Pim Kinase Interacts with Nonstructural 5A Protein and Regulates Hepatitis C Virus Entry.,2015,abstract_relevant_fulltext_unavailable,Independent reread confirms direct primary-virus host mechanism or interaction evidence; advance for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,high
