paper_id,pmid,pmcid,doi,title,fulltext_access_route,fulltext_xml_url,fulltext_pdf_url,pmc_access_status,pmc_parse_status,pdf_needed,pdf_import_status,normalized_path,notes
pmid-28249908,28249908,PMC5421398,10.1158/0008-5472.CAN-16-2653,Kinome-Wide RNA Interference Screen Reveals a Role for PDK1 in Acquired Resistance to CDK4/6 Inhibition in ER-Positive Breast Cancer.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5421398.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-28219202,28219202,,10.3760/cma.j.issn.0253-3766.2017.02.004,[Precision treatment after resistance to first-generation EGFR-TKI in patients with non-small cell lung cancer].,none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-28219202.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched pre-14:18 manual PDF from 1-s2.0-S0169500215000847-main.pdf by title_text_overlap; moved into workflow PDF store as PMID 28219202.pdf. PDF parsed and normalized through GROBID TEI.
pmid-28188446,28188446,,10.1007/s11523-017-0479-4,Treatment Options for EGFR T790M-Negative EGFR Tyrosine Kinase Inhibitor-Resistant Non-Small Cell Lung Cancer.,none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-28188446.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched manual PDF from s11523-017-0479-4.pdf by doi; moved into workflow PDF store as PMID 28188446.pdf. PDF parsed and normalized through GROBID TEI.
pmid-28108151,28108151,,10.1016/j.eururo.2017.01.021,A Functional Genetic Screen Identifies the Phosphoinositide 3-kinase Pathway as a Determinant of Resistance to Fibroblast Growth Factor Receptor Inhibitors in FGFR Mutant Urothelial Cell Carcinoma.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-27965317,27965317,,10.1158/0008-5472.CAN-16-1578,Cell-Specific Computational Modeling of the PIM Pathway in Acute Myeloid Leukemia.,none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-27965317.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched pre-14:18 manual PDF from CAS-103-1955.pdf by doi_fragment_text; moved into workflow PDF store as PMID 27965317.pdf. PDF parsed and normalized through GROBID TEI.
pmid-27399335,27399335,PMC5226932,10.1038/onc.2016.247,FBW7 mutations mediate resistance of colorectal cancer to targeted therapies by blocking Mcl-1 degradation.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5226932.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-27188206,27188206,PMC5266390,10.4143/crt.2016.058,A Phase II Study of Poziotinib in Patients with Epidermal Growth Factor Receptor (EGFR)-Mutant Lung Adenocarcinoma Who Have Acquired Resistance to EGFR-Tyrosine Kinase Inhibitors.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5266390.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-27126994,27126994,PMC5085926,10.1158/1078-0432.CCR-16-0134,"A Phase Ib Study of Alpelisib (BYL719), a PI3Kα-Specific Inhibitor, with Letrozole in ER+/HER2- Metastatic Breast Cancer.",ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5085926.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-27821131,27821131,PMC5100094,10.1186/s12885-016-2902-0,Frequency of EGFR T790M mutation and multimutational profiles of rebiopsy samples from non-small cell lung cancer developing acquired resistance to EGFR tyrosine kinase inhibitors in Japanese patients.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5100094.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-27734950,27734950,PMC5062358,10.1038/srep35249,The Role of PIK3CA Mutations among Lung Adenocarcinoma Patients with Primary and Acquired Resistance to EGFR Tyrosine Kinase Inhibition.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5062358.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-27604488,27604488,PMC5050154,10.1158/2159-8290.CD-16-0305,Systematic Functional Characterization of Resistance to PI3K Inhibition in Breast Cancer.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5050154.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-27576731,27576731,PMC5241894,10.1093/jnci/djw182,IGF-1R and mTOR Blockade: Novel Resistance Mechanisms and Synergistic Drug Combinations for Ewing Sarcoma.,ncbi_pmc_xml,,,missing,unusable,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-27576731.json,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts. Matched manual PDF from djw182.pdf by doi; moved into workflow PDF store as PMID 27576731.pdf. PDF parsed and normalized through GROBID TEI.
pmid-27528220,27528220,PMC5308688,10.18632/oncotarget.11237,Mutational profiling of non-small-cell lung cancer patients resistant to first-generation EGFR tyrosine kinase inhibitors using next generation sequencing.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5308688.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-27451907,27451907,PMC4982440,10.1016/j.ccell.2016.06.004,PDK1-SGK1 Signaling Sustains AKT-Independent mTORC1 Activation and Confers Resistance to PI3Kα Inhibition.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4982440.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-27171498,27171498,,10.1002/path.4743,Suppression of SPIN1-mediated PI3K-Akt pathway by miR-489 increases chemosensitivity in breast cancer.,none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-27171498.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched manual PDF from The Journal of Pathology - 2016 - Chen - Suppression of SPIN1‐mediated PI3K Akt pathway by miR‐489 increases.pdf by title_overlap; moved into workflow PDF store as PMID 27171498.pdf. PDF parsed and normalized through GROBID TEI.
pmid-27157620,27157620,PMC5102814,10.1038/onc.2016.155,FBXO10 deficiency and BTK activation upregulate BCL2 expression in mantle cell lymphoma.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5102814.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-27035903,27035903,PMC4818107,10.1371/journal.pcbi.1004827,"HER2+ Cancer Cell Dependence on PI3K vs. MAPK Signaling Axes Is Determined by Expression of EGFR, ERBB3 and CDKN1B.",ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4818107.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-26968843,26968843,PMC4788951,10.1186/s12885-016-2249-6,Mutational status of synchronous and metachronous tumor samples in patients with metastatic non-small-cell lung cancer.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4788951.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-26862733,26862733,PMC4914294,10.18632/oncotarget.7189,The mechanism of acquired resistance to irreversible EGFR tyrosine kinase inhibitor-afatinib in lung adenocarcinoma patients.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4914294.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-26224873,26224873,,10.1158/1078-0432.CCR-14-3081,Tankyrase Inhibition Blocks Wnt/β-Catenin Pathway and Reverts Resistance to PI3K and AKT Inhibitors in the Treatment of Colorectal Cancer.,none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-26224873.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched pre-14:18 manual PDF from 4153.pdf by doi_fragment_text; moved into workflow PDF store as PMID 26224873.pdf. PDF parsed and normalized through GROBID TEI.
pmid-26791794,26791794,PMC4724060,10.1016/j.lungcan.2015.10.028,Responses to the multitargeted MET/ALK/ROS1 inhibitor crizotinib and co-occurring mutations in lung adenocarcinomas with MET amplification or MET exon 14 skipping mutation.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4724060.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-26537074,26537074,,,High selectivity of PI3Kβ inhibitors in SETD2-mutated renal clear cell carcinoma.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-26404261,26404261,PMC4613347,10.3390/ijms160922976,Dual Inhibition of MEK and PI3K Pathway in KRAS and BRAF Mutated Colorectal Cancers.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4613347.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-26400668,26400668,PMC4585860,10.1038/srep14447,Small cell lung cancer transformation and T790M mutation: complimentary roles in acquired resistance to kinase inhibitors in lung cancer.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4585860.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-26333383,26333383,PMC4636465,10.1158/1535-7163.MCT-15-0383,Dual HER2/PIK3CA Targeting Overcomes Single-Agent Acquired Resistance in HER2-Amplified Uterine Serous Carcinoma Cell Lines In Vitro and In Vivo.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4636465.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-26289070,26289070,PMC4681594,10.1158/1078-0432.CCR-14-3283,Preclinical Efficacy of Ron Kinase Inhibitors Alone and in Combination with PI3K Inhibitors for Treatment of sfRon-Expressing Breast Cancer Patient-Derived Xenografts.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4681594.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-26187428,26187428,,10.1016/j.lungcan.2015.06.021,Emergence of RET rearrangement co-existing with activated EGFR mutation in EGFR-mutated NSCLC patients who had progressed on first- or second-generation EGFR TKI.,none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-26187428.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched manual PDF from Emerging protein kinase inhibitors for non-small cell lung cancer.pdf by doi; moved into workflow PDF store as PMID 26187428.pdf. PDF parsed and normalized through GROBID TEI.
pmid-26019172,26019172,,10.1158/1078-0432.CCR-15-0211,Maintenance Treatment with Cetuximab and BAY86-9766 Increases Antitumor Efficacy of Irinotecan plus Cetuximab in Human Colorectal Cancer Xenograft Models.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-26018876,26018876,PMC4491691,10.3390/cancers7020816,Targeted Therapies in Non-Small Cell Lung Cancer-Beyond EGFR and ALK.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4491691.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-25889309,25889309,PMC4332724,10.1186/s12967-015-0405-4,Tumour pharmacodynamics and circulating cell free DNA in patients with refractory colorectal carcinoma treated with regorafenib.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4332724.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-25886409,25886409,PMC4374284,10.1186/s12885-015-1139-7,Successful control of heavily pretreated metastatic gastric cancer with the mTOR inhibitor everolimus (RAD001) in a patient with PIK3CA mutation and pS6 overexpression.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4374284.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-25724261,25724261,,10.1016/j.lungcan.2015.01.023,Multiple resistant factors in lung cancer with primary resistance to EGFR-TK inhibitors confer poor survival.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-25641339,25641339,,10.1016/j.canlet.2015.01.024,Genetic profiling of advanced radioactive iodine-resistant differentiated thyroid cancer and correlation with axitinib efficacy.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-25636880,25636880,,10.1016/j.phymed.2014.11.011,Pharmacogenomic and molecular docking studies on the cytotoxicity of the natural steroid wortmannin against multidrug-resistant tumor cells.,none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-25636880.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched pre-14:18 manual PDF from bph0171-3255.pdf by doi_fragment_text; moved into workflow PDF store as PMID 25636880.pdf. PDF parsed and normalized through GROBID TEI.
pmid-25628917,25628917,PMC4300701,,MYC-xing it up with PIK3CA mutation and resistance to PI3K inhibitors: summit of two giants in breast cancers.,ncbi_pmc_xml,,,missing,unusable,yes,missing,,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts.
pmid-25593016,25593016,PMC4857706,10.1016/j.oraloncology.2014.12.013,"A randomized, phase 2 trial of docetaxel with or without PX-866, an irreversible oral phosphatidylinositol 3-kinase inhibitor, in patients with relapsed or metastatic head and neck squamous cell cancer.",ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4857706.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-25556614,25556614,PMC4302085,10.5732/cjc.014.10289,The PI3K/Akt/mTOR pathway in ovarian cancer: therapeutic opportunities and challenges.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4302085.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-25472943,25472943,PMC4320669,10.1158/2159-8290.CD-14-0856,PI3'-kinase inhibition forestalls the onset of MEK1/2 inhibitor resistance in BRAF-mutated melanoma.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4320669.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-25453219,25453219,,10.1016/j.jbior.2014.09.016,"Roles of signaling pathways in drug resistance, cancer initiating cells and cancer progression and metastasis.",none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-25409150,25409150,PMC4326538,10.1038/nature13948,Convergent loss of PTEN leads to clinical resistance to a PI(3)Kα inhibitor.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4326538.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-25242168,25242168,PMC4323738,10.1002/ijc.29225,"Potent antitumor activity of cabozantinib, a c-MET and VEGFR2 inhibitor, in a colorectal cancer patient-derived tumor explant model.",ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4323738.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-25444464,25444464,PMC5489410,10.1016/j.clcc.2014.09.001,"Ganetespib, a novel Hsp90 inhibitor in patients with KRAS mutated and wild type, refractory metastatic colorectal cancer.",ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5489410.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-25285632,25285632,,10.1016/j.bbrc.2014.09.129,An IL6-STAT3 loop mediates resistance to PI3K inhibitors by inducing epithelial-mesenchymal transition and cancer stem cell expansion in human breast cancer cells.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-25277176,25277176,PMC4202123,10.18632/oncotarget.2439,The structural basis for cancer treatment decisions.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4202123.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-25119929,25119929,PMC4131855,10.1371/journal.pone.0093676,Novel secondary somatic mutations in Ewing's sarcoma and desmoplastic small round cell tumors.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4131855.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-25051360,25051360,PMC4148087,10.18632/oncotarget.2209,Deregulation of the EGFR/PI3K/PTEN/Akt/mTORC1 pathway in breast cancer: possibilities for therapeutic intervention.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4148087.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-25002028,25002028,PMC4155598,10.1016/j.ccr.2014.05.020,CDK 4/6 inhibitors sensitize PIK3CA mutant breast cancer to PI3K inhibitors.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4155598.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-24758538,24758538,,10.2174/1568026614666140423121525,The Emerging Role of NRAS Mutations in Colorectal Cancer Patients Selected for Anti-EGFR Therapies.,none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-24758538.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched manual PDF from Optimizing treatment of metastatic colorectal cancer patients with anti-EGFR antibodies  overcoming the mechanisms of cancer cell resistance.pdf by title_overlap; moved into workflow PDF store as PMID 24758538.pdf. PDF parsed and normalized through GROBID TEI.
pmid-24735368,24735368,,10.2174/0929867321666140414100127,Targeting drug-resistant prostate cancer with dual PI3K/mTOR inhibition.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-24663045,24663045,PMC3986383,10.1200/JCO.2013.54.0518,Stand up to cancer phase Ib study of pan-phosphoinositide-3-kinase inhibitor buparlisib with letrozole in estrogen receptor-positive/human epidermal growth factor receptor 2-negative metastatic breast cancer.,ncbi_pmc_xml,,,missing,unusable,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-24663045.json,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts. Matched manual PDF from mayer-et-al-2014-stand-up-to-cancer-phase-ib-study-of-pan-phosphoinositide-3-kinase-inhibitor-buparlisib-with-letrozole.pdf by title_overlap; moved into workflow PDF store as PMID 24663045.pdf. PDF parsed and normalized through GROBID TEI.
pmid-24597478,24597478,PMC4080979,10.1111/bph.12668,Increased drug resistance is associated with reduced glucose levels and an enhanced glycolysis phenotype.,ncbi_pmc_xml,,,missing,unusable,yes,missing,,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts.
