paper_id,pmid,title,evidence_tier,evidence_type,directness,target_centrality,evidence_summary,supporting_text_locator,query_feedback_signal,review_confidence
pmid-31859350,31859350,Biomarkers of response and resistance to PI3K inhibitors in estrogen receptor-positive breast cancer patients and combination therapies involving PI3K inhibitors.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""biomarker"": Biomarkers of response and resistance to PI3K inhibitors in estrogen receptor-positive breast cancer patients and combination therapies involving PI3K inhibitors Key Message So far, only PIK3CA mutations have proved to have a predictive value for treatment with α-selective and β-sparing PI3K inhibi",none,high
pmid-31859349,31859349,Efficacy of PI3K inhibitors in advanced breast cancer.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""her2"": the first PI3K α-specific inhibitor widens the arsenal available to treat hormone receptor-positive/HER2-negative advanced breast cancer patients. Nevertheless, fine-tuning for better patient identification, management of side-effects, its impact and positioning in the current context of CDK4/6 inhibitors and its potential role in other breast cancer subtypes still need to be addressed. Introducti",none,high
pmid-31852484,31852484,Elacestrant (RAD1901) exhibits anti-tumor activity in multiple ER+ breast cancer models resistant to CDK4/6 inhibitors.,direct,combination_sensitization,direct_target,central,resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""resistant"": Elacestrant (RAD1901) exhibits anti-tumor activity in multiple ER+ breast cancer models resistant to CDK4/6 inhibitors Introduction Breast cancer remains one of the most commonly diagnosed cancers in women and has affected over 200,000 women in the USA in 2018 alone [ 1 , 2 ]. A majority (~ 70%) of breast cancers express the estrogen receptor (ER) and are driven by active ER signaling",none,high
pmid-31627436,31627436,The Novel Phosphatidylinositol-3-Kinase (PI3K) Inhibitor Alpelisib Effectively Inhibits Growth of PTEN-Haploinsufficient Lipoma Cells.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""alpelisib"": The Novel Phosphatidylinositol-3-Kinase (PI3K) Inhibitor Alpelisib Effectively Inhibits Growth of PTEN-Haploinsufficient Lipoma Cells 1. Introduction Patients with germline mutations in the tumor suppressor gene PTEN show a wide variety of phenotypes related to cellular overgrowth. There are several syndromes associated with PTEN mutations, including Cow",none,high
pmid-31552290,31552290,PIK3CA and MAP3K1 alterations imply luminal A status and are associated with clinical benefit from pan-PI3K inhibitor buparlisib and letrozole in ER+ metastatic breast cancer.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""pik3ca"": PIK3CA and MAP3K1 alterations imply luminal A status and are associated with clinical benefit from pan-PI3K inhibitor buparlisib and letrozole in ER+ metastatic breast cancer Introduction Estrogen receptor-positive (ER+) breast cancer is the most common clinical subtype of breast cancer, and afflic",none,high
pmid-31374965,31374965,Perspective: Potential Impact and Therapeutic Implications of Oncogenic PI3K Activation on Chromosomal Instability.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal.,"full_text near ""pik3ca"": e in Section 2 how deregulated PI3K activity can affect chromosomal instability. 1.1. Class I PI3Ks–PIK3CA Mutation and Amplification Class I PI3Ks are lipid kinases that signal downstream of tyrosine kinases, G protein-coupled receptors and small GTPases such as Ras, cdc42 and Rac ( Figure 1 A) and convert the membrane-bound lipid phosphatidylinositol(4,5)bisphosphate (PI(4,5)P 2 ) to phosphatidy",none,high
pmid-31374917,31374917,Combined Strategies with Poly (ADP-Ribose) Polymerase (PARP) Inhibitors for the Treatment of Ovarian Cancer: A Literature Review.,direct,combination_sensitization,direct_target,central,resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""sensitivity"": ) Inhibitors for the Treatment of Ovarian Cancer: A Literature Review 1. Introduction The striking sensitivity of breast related cancer antigens 1 and 2 ( BRCA1/2 ) deficient tumour cells to poly (ADP-ribose) polymerase PARP inhibition have been demonstrated in 2005. Poly (ADP-ribose) polymerase (PARP) inhibitors have ultimately changed the way that patients with BRCA -related ovarian cancer are",none,high
pmid-31371343,31371343,FGFR1 Amplification Mediates Endocrine Resistance but Retains TORC Sensitivity in Metastatic Hormone Receptor-Positive (HR(+)) Breast Cancer.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""resistance"": FGFR1 gene amplification mediates endocrine resistance but retains TORC sensitivity in metastatic hormone receptor positive (HR+) breast cancer INTRODUCTION Approximately 70% of breast cancers are classified as hormone-receptor positive (HR+) and anti-estrogen therapy (also called endocrine therapy) is the mainstay of treatment. 1 However, r",none,high
pmid-31235758,31235758,HER3 targeting potentiates growth suppressive effects of the PI3K inhibitor BYL719 in pre-clinical models of head and neck squamous cell carcinoma.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""her3"": HER3 targeting potentiates growth suppressive effects of the PI3K inhibitor BYL719 in pre-clinical models of head and neck squamous cell carcinoma Introduction Cancer is marked by numerous genetic mutations, of which a subset of “driver” mutations contribute to tumor progression and cancer phenotyp",none,high
pmid-31101835,31101835,Combination therapy with BYL719 and LEE011 is synergistic and causes a greater suppression of p-S6 in triple negative breast cancer.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""byl719"": Combination therapy with BYL719 and LEE011 is synergistic and causes a greater suppression of p-S6 in triple negative breast cancer Introduction Triple negative breast cancer is an aggressive subtype of breast cancer with limited treatment options and very poor prognosis for metastatic disease. Median progression-free surv",none,high
pmid-30867161,30867161,Challenges for the Clinical Development of PI3K Inhibitors: Strategies to Improve Their Impact in Solid Tumors.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""akt"": pment of PI3K inhibitors: Strategies to improve their impact in solid tumors Introduction The PI3K/AKT/TOR signaling network is commonly altered in several human cancers. Gain-of-function mutations in PIK3CA , the gene encoding the p110α catalytic subunit of PI3K, are among the most common somatic alterations in solid tumors. Other alterations in the pathway include mutations in PIK3R1 , encoding",none,high
pmid-30793038,30793038,Genomic landscape of a metastatic malignant proliferating tricholemmal tumor and its response to PI3K inhibition.,direct,resistance_mechanism_or_response_biomarker,direct_target,central,resistance/progression signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""pik3ca"": describe the case of a 58-year-old female that had a widely metastatic MPTT harboring an activating PIK3CA mutation. We detail the patient’s course and present a whole genome analysis of this rare tumor. Table 1 Documented cases of metastatic MPTT Study Age/gender Primary location Sites of metastasis Seff et al., 1916 51/M scalp ipsilateral cervical LN Caylor, 1925 71/F cheek carcinomatosis Peden,",none,high
pmid-30723140,30723140,"A Phase II Randomized Study of Neoadjuvant Letrozole Plus Alpelisib for Hormone Receptor-Positive, Human Epidermal Growth Factor Receptor 2-Negative Breast Cancer (NEO-ORB).",direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""alpelisib"": A Phase II Randomized Study of Neoadjuvant Letrozole Plus Alpelisib for Hormone Receptor-Positive, Human Epidermal Growth Factor Receptor 2-Negative Breast Cancer (NEO-ORB) Introduction Treatment options in the neoadjuvant setting for hormone receptor-positive (HR+), human epidermal growth factor receptor 2-negative (HER2–) early-stage and locally advance",none,high
pmid-30309221,30309221,Acquired Resistance of MET-Amplified Non-small Cell Lung Cancer Cells to the MET Inhibitor Capmatinib.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""acquired resistance"": Acquired Resistance of MET-Amplified Non-small Cell Lung Cancer Cells to the MET Inhibitor Capmatinib Introduction Receptor tyrosine kinases (RTKs) and their ligand have been found to be genetically altered and overexpressed in various human cancers and therefore considered as therapeutic targets f",none,high
pmid-30595753,30595753,ASCO 2018 highlights: metastatic breast cancer.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""cdk4/6"": r’s ASCO meeting Dennis Slamon presented the primary results of the randomized phase 3 trial of the CDK4/6 inhibitor ribociclib or placebo in combination with fulvestrant in postmenopausal women or men with hormone receptor-positive (HR+) and HER2-negative advanced breast cancer (ABC) [ 1 , 2 ]. At least one prior endocrine treatment was allowed. Patients receiving ribociclib had a longer median p",none,high
pmid-30167089,30167089,"A Phase Ib, open-label, dose-finding study of alpelisib in combination with paclitaxel in patients with advanced solid tumors.",direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""alpelisib"": A Phase Ib, open-label, dose-finding study of alpelisib in combination with paclitaxel in patients with advanced solid tumors INTRODUCTION Although paclitaxel, a taxane-based chemotherapy, has been approved as a weekly injection for the treatment of several solid tumors [ 1 ], most patients develop resistance and progressive disease [ 2 , 3 ].",none,high
pmid-30023006,30023006,"Frequency, impact and a preclinical study of novel ERBB gene family mutations in HER2-positive breast cancer.",direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal.,"full_text near ""erbb"": Frequency, impact and a preclinical study of novel ERBB gene family mutations in HER2-positive breast cancer Background Human epidermal growth factor-like receptor 2 (HER2) is overexpressed by ERBB2 gene amplification in approximately 20% of human breast cancers (HER2-positive breast cancers). HER2 and its fellow HER family receptors epidermal grow",none,high
pmid-29933569,29933569,Bosutinib Inhibits EGFR Activation in Head and Neck Cancer.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""mutation"": eage determination, repair and functional differentiation. EGFR is frequently altered by activating mutation, amplification and/or overexpression in ~25% of the tumors [ 4 ]. It correlates with poor responses to treatment, increased tumor growth, metastasis and resistance to chemotherapy and radiation therapy [ 5 ]. In fact, Cetuximab, a monoclonal, anti-EGFR antibody that binds to EGFR and preven",none,high
pmid-29868122,29868122,Screen for MicroRNA and Drug Interactions in Breast Cancer Cell Lines Points to miR-126 as a Modulator of CDK4/6 and PIK3CA Inhibitors.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""cdk4/6"": for MicroRNA and Drug Interactions in Breast Cancer Cell Lines Points to miR-126 as a Modulator of CDK4/6 and PIK3CA Inhibitors Introduction Breast cancer (BC) is the most common cancer in women worldwide representing about 25% of all cancers, with nearly 1.7 million new cases diagnosed in 2012 (second most common cancer overall). This corresponds to about 12% of all new cancer cases and 25% of",none,high
pmid-29789630,29789630,Preclinical evaluation of ribociclib and its synergistic effect in combination with alpelisib in non-keratinizing nasopharyngeal carcinoma.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""ribociclib"": Preclinical evaluation of ribociclib and its synergistic effect in combination with alpelisib in non-keratinizing nasopharyngeal carcinoma Introduction Non-keratinizing nasopharyngeal carcinoma (NPC) is endemic to Southern China and certain parts of Asia and is ubiquitously associated with the Epstein Barr virus (EBV). For",none,high
pmid-29535262,29535262,Skp2-dependent reactivation of AKT drives resistance to PI3K inhibitors.,direct,allosteric_or_mutant_selective,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""reactivation"": Skp2-dependent reactivation of AKT drives resistance to PI3K inhibitors Introduction The phosphoinositide 3-kinase (PI3K) signaling pathway is frequently deregulated in virtually all human solid tumors including breast cancer as well as hematological malignancies ( 1 ). Amplifications, somatic mutations and other",none,high
pmid-29440171,29440171,Cross-talk Signaling between HER3 and HPV16 E6 and E7 Mediates Resistance to PI3K Inhibitors in Head and Neck Cancer.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""her3"": Cross-talk Signaling between HER3 and HPV16 E6 and E7 Mediates Resistance to PI3K Inhibitors in Head and Neck Cancer Introduction Human papillomaviruses (HPV) are double-stranded DNA viruses that infect the basal layer of squamous epithelia. Over 120 types of HPV have been identified, and 15 are considered to be high-risk viru",none,high
pmid-29383036,29383036,Development of a personalized therapeutic strategy for ERBB-gene-mutated cancers.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal.,"full_text near ""erbb"": Development of a personalized therapeutic strategy for ERBB-gene-mutated cancers Introduction The application of genomic technologies to tumors has found certain signaling pathways commonly acquire activating mutations in a variety of cancers. In some cases, cancers are dependent on these mutations and the resulting aberrant proteins can be targeted by",none,high
pmid-29284706,29284706,"PIK3CA C2 Domain Deletions Hyperactivate Phosphoinositide 3-kinase (PI3K), Generate Oncogene Dependence, and Are Exquisitely Sensitive to PI3Kα Inhibitors.",direct,combination_sensitization,direct_target,central,resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""pik3ca"": PIK3CA C2 domain deletions hyperactivate phosphoinositide 3-kinase (PI3K), generate oncogene dependence and are exquisitely sensitive to PI3Kα inhibitors Introduction PIK3CA is the most mutated gene in breast cancer with an overall rate of ~40%. More than 80% of these mutations are located in ‘hot",none,high
pmid-28852212,28852212,"Phosphatidylinositol-3 Kinase Inhibitors, Buparlisib and Alpelisib, Sensitize Estrogen Receptor-positive Breast Cancer Cells to Tamoxifen.",direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""alpelisib"": Phosphatidylinositol-3 Kinase Inhibitors, Buparlisib and Alpelisib, Sensitize Estrogen Receptor-positive Breast Cancer Cells to Tamoxifen Introduction Tamoxifen is a selective estrogen receptor (ER) modulator approved for the treatment of metastatic breast cancer (MBC) patients 1 , 2 since 1977. In patients with premenopausal ER-positive MBC, tamoxifen 3",none,high
pmid-28800359,28800359,The selective PI3Kα inhibitor BYL719 as a novel therapeutic option for neuroendocrine tumors: Results from multiple cell line models.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""pi3kα"": The selective PI3Kα inhibitor BYL719 as a novel therapeutic option for neuroendocrine tumors: Results from multiple cell line models Introduction Neuroendocrine tumors (NET) are a heterogeneous group of malignancies. The therapy of choice for limited non-metastatic disease is surgery, but therapeutic options of",none,high
pmid-28704762,28704762,Combined Inhibition of CDK4/6 and PI3K/AKT/mTOR Pathways Induces a Synergistic Anti-Tumor Effect in Malignant Pleural Mesothelioma Cells.,direct,combination_sensitization,direct_target,central,resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""cdk4/6"": Combined Inhibition of CDK4/6 and PI3K/AKT/mTOR Pathways Induces a Synergistic Anti-Tumor Effect in Malignant Pleural Mesothelioma Cells1 Introduction Malignant pleural mesothelioma (MPM) is a progressive, poor prognosis malignancy of the pleura associated to the exposure to asbestos fibers. Due to the long latency perio",none,high
pmid-28390196,28390196,PI3K isoform inhibition associated with anti Bcr-Abl drugs shows in vitro increased anti-leukemic activity in Philadelphia chromosome-positive B-acute lymphoblastic leukemia cell lines.,direct,combination_sensitization,direct_target,central,resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""mutation"": hows both a stronger potency than Imatinib and also acts against most Imatinib-unresponsive Bcr-Abl mutation variants [ 6 – 8 ]. A new, third generation orally bioavailable Bcr-Abl inhibitor, GZD824, has been recently developed, with potency against a wide range of Bcr-Abl mutants [ 9 ]. In general, Ph + B-ALL is less sensitive to TKIs that CML. Therefore, novel drugs are needed to improve respons",none,high
pmid-28382169,28382169,Integration of Receptor Tyrosine Kinases Determines Sensitivity to PI3Kα-selective Inhibitors in Breast Cancer.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""sensitivity"": Integration of Receptor Tyrosine Kinases Determines Sensitivity to PI3Kα-selective Inhibitors in Breast Cancer Introduction Phosphatidylinositol 3-kinases (PI3Ks) integrate signals from diversified environmental cues and play important roles in multiple cellular processes including survival, growth and metabolism. Aberrant activation of PI3K signali",none,high
pmid-28363909,28363909,A Phase Ib Dose-Escalation Study of Encorafenib and Cetuximab with or without Alpelisib in Metastatic BRAF-Mutant Colorectal Cancer.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""alpelisib"": A Phase 1b Dose-Escalation Study of Encorafenib (LGX818) and Cetuximab With or Without Alpelisib in Metastatic BRAF-Mutant Colorectal Cancer Introduction Colorectal cancer (CRC) is the third most commonly diagnosed cancer in men and the second in women; 693,900 patients with CRC died in 2012.( 1 ) The anti–epidermal growth factor receptor (EGFR) monoclonal antibody cetuximab is indic",none,high
pmid-28249908,28249908,Kinome-Wide RNA Interference Screen Reveals a Role for PDK1 in Acquired Resistance to CDK4/6 Inhibition in ER-Positive Breast Cancer.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""acquired resistance"": Kinome-wide RNA interference screen reveals a role for PDK1 in acquired resistance to CDK4/6 inhibition in ER-positive breast cancer INTRODUCTION Small molecule inhibitors of the cyclin dependent kinases 4 and 6 (CDK4/6) demonstrated impressive activity in patients with ER-positive (ER+) HER2-negative (HER2-) breast cancer when combined with anti-estrogens ( 1",none,high
pmid-27903677,27903677,"Combined Inhibition of Both p110α and p110β Isoforms of Phosphatidylinositol 3-Kinase Is Required for Sustained Therapeutic Effect in PTEN-Deficient, ER(+) Breast Cancer.",direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""pten"": and p110β isoforms of phosphatidylinositol 3-kinase is required for sustained therapeutic effect in PTEN-deficient, ER+ breast cancer Introduction Two-thirds of breast cancers express nuclear hormone receptors for estrogen (ER) and/or progesterone (PR). Patients with hormone receptor-positive breast cancer are treated with anti-estrogen therapies [ e.g. , tamoxifen, fulvestrant (fulv), and aromat",none,high
pmid-27126994,27126994,"A Phase Ib Study of Alpelisib (BYL719), a PI3Kα-Specific Inhibitor, with Letrozole in ER+/HER2- Metastatic Breast Cancer.",direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""alpelisib"": A Phase Ib Study of Alpelisib (BYL719), a PI3Kα-specific Inhibitor, with Letrozole in ER+/HER2-Negative Metastatic Breast Cancer INTRODUCTION The phosphoinositide 3-kinase (PI3K) pathway is the most frequently altered pathway in cancer, including mutation and/or amplification of the genes encoding the PI3K catalytic s",none,high
pmid-27604488,27604488,Systematic Functional Characterization of Resistance to PI3K Inhibition in Breast Cancer.,direct,allosteric_or_mutant_selective,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""resistance"": Systematic functional characterization of resistance to PI3K inhibition in breast cancer Introduction The phosphoinositide-3 kinase (PI3K) pathway represents an important oncogenic signaling network in breast cancer and other malignancies( 1 , 2 ). PI3K signaling governs cell proliferation, cell cycle progression, and apoptosis, predominan",none,high
pmid-27484095,27484095,Integrated molecular pathway analysis informs a synergistic combination therapy targeting PTEN/PI3K and EGFR pathways for basal-like breast cancer.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal.,"full_text near ""synergistic"": Integrated molecular pathway analysis informs a synergistic combination therapy targeting PTEN/PI3K and EGFR pathways for basal-like breast cancer Background Breast cancer (BC) is comprised of several molecular subtypes with varied biological and clinical characteristics. Of these, the four most discernible subtypes by gene expression profiling",none,high
pmid-27465249,27465249,PIK3CA dependence and sensitivity to therapeutic targeting in urothelial carcinoma.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""pik3ca"": PIK3CA dependence and sensitivity to therapeutic targeting in urothelial carcinoma Background Advanced urothelial carcinoma (UC) of the bladder has a poor prognosis. At presentation, 15–30 % of UC patients are diagnosed with muscle-invasive tumors, and these carry a 5-year risk of death ranging fro",none,high
pmid-27435925,27435925,Upstream and Downstream Co-inhibition of Mitogen-Activated Protein Kinase and PI3K/Akt/mTOR Pathways in Pancreatic Ductal Adenocarcinoma.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""akt"": Upstream and Downstream Co-inhibition of Mitogen-Activated Protein Kinase and PI3K/Akt/mTOR Pathways in Pancreatic Ductal Adenocarcinoma☆ Introduction Pancreatic ductal adenocarcinoma (PDAC) is a deadly disease that is often diagnosed late, has limited chemotherapeutic options, and has relatively poor survival. Even though K-Ras; CDKN2A/P16, P53; and SMAD4 have already been ident",none,high
pmid-27362804,27362804,AKT activation controls cell survival in response to HDAC6 inhibition.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal.,"full_text near ""akt"": AKT activation controls cell survival in response to HDAC6 inhibition The acetylation status of protein lysines including that of histones is regulated by the reversible post-translational modification activities of histone deacetylases (HDACs; more accurately, lysine deacetylates) and histone acet",none,high
pmid-27259258,27259258,Multi-kinase inhibitors interact with sildenafil and ERBB1/2/4 inhibitors to kill tumor cells in vitro and in vivo.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""erbb"": Multi-kinase inhibitors interact with sildenafil and ERBB1/2/4 inhibitors to kill tumor cells in vitro and in vivo INTRODUCTION We have recently published that phosphodiesterase 5 inhibitors (sildenafil; tadalafil; vardenafil) can enhance the lethality of traditional cytotoxic chemotherapy agents as well as the lethality of the multi-kinase inhibitor",none,high
pmid-27174596,27174596,Heterogeneity and clinical significance of ESR1 mutations in ER-positive metastatic breast cancer patients receiving fulvestrant.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal.,"full_text near ""esr1"": Heterogeneity and clinical significance of ESR1 mutations in ER-positive metastatic breast cancer patients receiving fulvestrant Oestrogen receptor alpha (ERα), encoded by the ESR1 gene, is a member of the nuclear hormone receptor superfamily that is expressed in ∼70% of newly diagnosed breast cancers 1 . ERα and its cognate ligand oestroge",none,high
pmid-27120806,27120806,Targeting of glioblastoma cell lines and glioma stem cells by combined PIM kinase and PI3K-p110α inhibition.,direct,combination_sensitization,direct_target,central,resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""akt"": ential value as therapeutic targets in brain cancer. There is some evidence suggesting that PIM and AKT kinases may recognize certain similar substrates and, in part, mediate overlapping functions [ 10 ]. Consistent with this hypothesis, AKT also targets eIF4B and BAD, which are involved in cancer cell proliferation and apoptosis, respectively [ 4 ]. AKT activation is mainly triggered by the phosp",none,high
pmid-27048245,27048245,Activation of IGF1R/p110β/AKT/mTOR confers resistance to α-specific PI3K inhibition.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""igf1r"": Activation of IGF1R/p110β/AKT/mTOR confers resistance to α-specific PI3K inhibition Background The phosphatidylinositol 3-kinase (PI3K) signaling cascade is a major pathway inducing hallmarks of cancer [ 1 ]. Of the three main classes of lipid kinases in the PI3K family, the class I enzymes are often altered in",none,high
pmid-26864072,26864072,Integrative modeling of multi-omics data to identify cancer drivers and infer patient-specific gene activity.,direct,combination_sensitization,direct_target,central,resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""mutation"": pressor genes present loss of function (LoF) alterations. A cancer driver gene contains driver gene mutations, but may also contain passenger gene mutations with no effect in cancer. Driver mutations are identified based on their pattern of mutations across samples [ 3 ]. Well studied oncogenes are recurrently mutated at the same amino acid positions, while tumor suppressors are mutated through pr",none,high
