paper_id,pmid,pmcid,doi,title,fulltext_access_route,fulltext_xml_url,fulltext_pdf_url,pmc_access_status,pmc_parse_status,pdf_needed,pdf_import_status,normalized_path,notes
pmid-29386312,29386312,PMC5947455,10.1634/theoncologist.2017-0342,Tumor Mutational Burden Guides Therapy in a Treatment Refractory POLE-Mutant Uterine Carcinosarcoma.,ncbi_pmc_xml,,,missing,unusable,yes,missing,,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts.
pmid-29367069,29367069,PMC5789760,10.1016/j.tranon.2017.12.010,Significance of Liquid Biopsy for Monitoring and Therapy Decision of Colorectal Cancer.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5789760.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-29291160,29291160,PMC5743835,10.7150/ntno.22419,A dual biomarker detection platform for quantitating circulating tumor DNA (ctDNA).,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5743835.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-29259073,29259073,PMC5905687,10.1634/theoncologist.2017-0568,Phase II Study of Panitumumab in RAS Wild-Type Metastatic Adenocarcinoma of Small Bowel or Ampulla of Vater.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5905687.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-29224898,29224898,,10.1016/j.clon.2017.11.011,Clinical Outcome of Patients with Advanced Biliary Tract Cancer in a Dedicated Phase I Unit.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-29223745,29223745,,10.1016/S1470-2045(17)30688-5,"Buparlisib plus fulvestrant in postmenopausal women with hormone-receptor-positive, HER2-negative, advanced breast cancer progressing on or after mTOR inhibition (BELLE-3): a randomised, double-blind, placebo-controlled, phase 3 trial.",none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-29110101,29110101,,10.1007/s10147-017-1211-1,Histological transformation after acquired resistance to epidermal growth factor tyrosine kinase inhibitors.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-29027537,29027537,,10.1038/modpathol.2017.120,Optimal detection of clinically relevant mutations in colorectal carcinoma: sample pooling overcomes intra-tumoral heterogeneity.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-28841389,28841389,,10.1200/JCO.2017.74.7576,Osimertinib As First-Line Treatment of EGFR Mutation-Positive Advanced Non-Small-Cell Lung Cancer.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-28263231,28263231,,10.1097/COC.0000000000000376,Appendix-derived Pseudomyxoma Peritonei (PMP): Molecular Profiling Toward Treatment of a Rare Malignancy.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-29237412,29237412,PMC5729506,10.1186/s12885-017-3822-3,Evaluation of epidermal growth factor receptor signaling effects in gastric cancer cell lines by detailed motility-focused phenotypic characterization linked with molecular analysis.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5729506.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-28902361,28902361,PMC5592866,10.3892/ijo.2017.4108,Cooperative oncogenic effect and cell signaling crosstalk of co‑occurring HER2 and mutant PIK3CA in mammary epithelial cells.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5592866.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-28856074,28856074,PMC5574633,10.7759/cureus.1408,Utilizing Tumor and Plasma Liquid Biopsy in Treatment Decision Making for an Estrogen Receptor-Positive Advanced Breast Cancer Patient.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5574633.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-28854070,28854070,PMC5648176,10.1200/JCO.2017.73.3246,First-in-Human Phase I Study of the Tamoxifen Metabolite Z-Endoxifen in Women With Endocrine-Refractory Metastatic Breast Cancer.,ncbi_pmc_xml,,,missing,unusable,yes,missing,,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts.
pmid-28845578,28845578,PMC5668514,10.1111/1759-7714.12496,Patient harboring a novel PIK3CA point mutation after acquired resistance to crizotinib in an adenocarcinoma with ROS1 rearrangement: A case report and literature review.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5668514.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-28808038,28808038,PMC5668181,10.1158/1078-0432.CCR-17-0033,The Phosphatidylinositol 3-Kinase Pathway as a Potential Therapeutic Target in Bladder Cancer.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5668181.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-28782530,28782530,,10.1016/j.lfs.2017.08.001,"Chemotherapeutics-resistance ""arms"" race: An update on mechanisms involved in resistance limiting EGFR inhibitors in lung cancer.",none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-28685087,28685087,PMC5492775,10.3892/mco.2017.1270,Heterogeneity in the colorectal primary tumor and the synchronous resected liver metastases prior to and after treatment with an anti-EGFR monoclonal antibody.,ncbi_pmc_xml,,,missing,unusable,yes,missing,,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts.
pmid-28685070,28685070,PMC5492817,10.3892/mco.2017.1272,Pilot study of sirolimus in patients with PIK3CA mutant/amplified refractory solid cancer.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5492817.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-28618197,28618197,PMC5579330,10.1002/1878-0261.12099,Analysis of mutant allele fractions in driver genes in colorectal cancer - biological and clinical insights.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5579330.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-28597653,28597653,PMC7830714,10.1021/acs.molpharmaceut.7b00277,Overexpression of ATP-Binding Cassette Subfamily G Member 2 Confers Resistance to Phosphatidylinositol 3-Kinase Inhibitor PF-4989216 in Cancer Cells.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7830714.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-28592616,28592616,PMC5507653,10.1634/theoncologist.2017-0069,"Multicenter Phase II Study of Panitumumab in Platinum Pretreated, Advanced Head and Neck Squamous Cell Cancer.",ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5507653.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-28587748,28587748,,10.1016/j.ygyno.2017.05.038,Liquid biopsy of PIK3CA mutations in cervical cancer in Hong Kong Chinese women.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-28584208,28584208,PMC5463475,10.4103/0366-6999.207478,Establishment of a Novel Method for Screening Epidermal Growth Factor Receptor Tyrosine Kinase Inhibitor Resistance Mutations in Lung Cancer.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5463475.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-28572531,28572531,PMC5564797,10.18632/oncotarget.17913,EGFR G796D mutation mediates resistance to osimertinib.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5564797.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-28537764,28537764,,10.1200/JCO.2016.70.3934,Gefitinib and EGFR Gene Copy Number Aberrations in Esophageal Cancer.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-28495808,28495808,PMC5507647,10.1634/theoncologist.2016-0287,Comprehensive Genomic Profiling of Esthesioneuroblastoma Reveals Additional Treatment Options.,ncbi_pmc_xml,,,missing,unusable,yes,missing,,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts.
pmid-28424201,28424201,PMC5559326,10.1158/1078-0432.CCR-16-2738,PIK3CA Mutations Contribute to Acquired Cetuximab Resistance in Patients with Metastatic Colorectal Cancer.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5559326.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-28413127,28413127,,10.1016/j.eururo.2017.03.046,Evolution of Circulating Tumor DNA Profile from First-line to Subsequent Therapy in Metastatic Renal Cell Carcinoma.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-28396358,28396358,PMC5482178,10.1158/0008-5472.CAN-16-2808,Extracellular Matrix/Integrin Signaling Promotes Resistance to Combined Inhibition of HER2 and PI3K in HER2(+) Breast Cancer.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5482178.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-28363898,28363898,,10.1136/jclinpath-2017-204370,There is still a role for cytology in the 'liquid biopsy' era. A lesson from a TKI-treated patient showing adenocarcinoma to squamous cell carcinoma transition during disease progression.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-28330462,28330462,PMC5363054,10.1186/s12885-017-3196-6,Prospective phase II trial of everolimus in PIK3CA amplification/mutation and/or PTEN loss patients with advanced solid tumors refractory to standard therapy.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5363054.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-28280620,28280620,PMC5334061,10.21037/jgo.2017.01.14,"Potential actionable targets in appendiceal cancer detected by immunohistochemistry, fluorescent in situ hybridization, and mutational analysis.",ncbi_pmc_xml,,,missing,unusable,yes,missing,,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts.
pmid-28256213,28256213,,10.1016/j.pathol.2016.12.345,Update on molecular findings in rhabdomyosarcoma.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-28249908,28249908,PMC5421398,10.1158/0008-5472.CAN-16-2653,Kinome-Wide RNA Interference Screen Reveals a Role for PDK1 in Acquired Resistance to CDK4/6 Inhibition in ER-Positive Breast Cancer.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5421398.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-28229982,28229982,PMC5339924,10.4103/0366-6999.200542,Circulating-free DNA Mutation Associated with Response of Targeted Therapy in Human Epidermal Growth Factor Receptor 2-positive Metastatic Breast Cancer.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5339924.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-28219202,28219202,,10.3760/cma.j.issn.0253-3766.2017.02.004,[Precision treatment after resistance to first-generation EGFR-TKI in patients with non-small cell lung cancer].,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-28199979,28199979,PMC5370031,10.18632/oncotarget.15211,ATM mutations and E-cadherin expression define sensitivity to EGFR-targeted therapy in colorectal cancer.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5370031.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-28188446,28188446,,10.1007/s11523-017-0479-4,Treatment Options for EGFR T790M-Negative EGFR Tyrosine Kinase Inhibitor-Resistant Non-Small Cell Lung Cancer.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-28167203,28167203,PMC5402884,10.1016/j.jtho.2017.01.023,ERBB2-Mutated Metastatic Non-Small Cell Lung Cancer: Response and Resistance to Targeted Therapies.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5402884.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-28123607,28123607,PMC5264049,10.7150/jca.16239,"Proteins Involved in HER2 Signalling Pathway, Their Relations and Influence on Metastasis-Free Survival in HER2-Positive Breast Cancer Patients Treated with Trastuzumab in Adjuvant Setting.",ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5264049.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-28108151,28108151,,10.1016/j.eururo.2017.01.021,A Functional Genetic Screen Identifies the Phosphoinositide 3-kinase Pathway as a Determinant of Resistance to Fibroblast Growth Factor Receptor Inhibitors in FGFR Mutant Urothelial Cell Carcinoma.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-28072765,28072765,PMC5294485,10.1038/bjc.2016.430,Phase II study of the PI3K inhibitor BKM120 in patients with advanced or recurrent endometrial carcinoma: a stratified type I-type II study from the GINECO group.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5294485.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-28069289,28069289,,10.1016/j.eururo.2016.12.016,Liquid Biopsy Analysis of FGFR3 and PIK3CA Hotspot Mutations for Disease Surveillance in Bladder Cancer.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-28068936,28068936,PMC5223326,10.1186/s12885-016-2994-6,Retrospective study of RAS/PIK3CA/BRAF tumor mutations as predictors of response to first-line chemotherapy with bevacizumab in metastatic colorectal cancer patients.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5223326.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-28062115,28062115,,10.1016/j.ygyno.2016.12.002,Genotype-matched treatment for patients with advanced type I epithelial ovarian cancer (EOC).,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-28031425,28031425,,10.1158/1078-0432.CCR-16-1764,Phase Ib Study of Safety and Pharmacokinetics of the PI3K Inhibitor SAR245408 with the HER3-Neutralizing Human Antibody SAR256212 in Patients with Solid Tumors.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-28029662,28029662,PMC5354913,10.18632/oncotarget.14146,Guidance to rational use of pharmaceuticals in gallbladder sarcomatoid carcinoma using patient-derived cancer cells and whole exome sequencing.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5354913.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-27965317,27965317,,10.1158/0008-5472.CAN-16-1578,Cell-Specific Computational Modeling of the PIM Pathway in Acute Myeloid Leukemia.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-27879995,27879995,,10.1002/ijc.30507,EGFR gene copy number predicts response to anti-EGFR treatment in RAS wild type and RAS/BRAF/PIK3CA wild type metastatic colorectal cancer.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-27852040,27852040,PMC5471055,10.18632/oncotarget.13311,Clinical validation of prospective liquid biopsy monitoring in patients with wild-type RAS metastatic colorectal cancer treated with FOLFIRI-cetuximab.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5471055.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-27575422,27575422,,10.1016/j.jtho.2016.08.137,High Prevalence of Concomitant Oncogene Mutations in Prospectively Identified Patients with ROS1-Positive Metastatic Lung Cancer.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-27399335,27399335,PMC5226932,10.1038/onc.2016.247,FBW7 mutations mediate resistance of colorectal cancer to targeted therapies by blocking Mcl-1 degradation.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5226932.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-27188206,27188206,PMC5266390,10.4143/crt.2016.058,A Phase II Study of Poziotinib in Patients with Epidermal Growth Factor Receptor (EGFR)-Mutant Lung Adenocarcinoma Who Have Acquired Resistance to EGFR-Tyrosine Kinase Inhibitors.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5266390.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-27126994,27126994,PMC5085926,10.1158/1078-0432.CCR-16-0134,"A Phase Ib Study of Alpelisib (BYL719), a PI3Kα-Specific Inhibitor, with Letrozole in ER+/HER2- Metastatic Breast Cancer.",ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5085926.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-28848656,28848656,PMC5548975,10.1136/esmoopen-2016-000086,Clinical activity and tolerability of FOLFIRI and cetuximab in elderly patients with metastatic colorectal cancer in the CAPRI-GOIM first-line trial.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5548975.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-27821131,27821131,PMC5100094,10.1186/s12885-016-2902-0,Frequency of EGFR T790M mutation and multimutational profiles of rebiopsy samples from non-small cell lung cancer developing acquired resistance to EGFR tyrosine kinase inhibitors in Japanese patients.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5100094.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-27750214,27750214,PMC5342732,10.18632/oncotarget.12661,Genomic characterization of high-risk non-muscle invasive bladder cancer.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5342732.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-27734950,27734950,PMC5062358,10.1038/srep35249,The Role of PIK3CA Mutations among Lung Adenocarcinoma Patients with Primary and Acquired Resistance to EGFR Tyrosine Kinase Inhibition.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5062358.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-27682134,27682134,PMC5189622,10.1634/theoncologist.2016-0148,Broad Detection of Alterations Predicted to Confer Lack of Benefit From EGFR Antibodies or Sensitivity to Targeted Therapy in Advanced Colorectal Cancer.,ncbi_pmc_xml,,,missing,unusable,yes,missing,,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts.
pmid-27630154,27630154,,10.1373/clinchem.2016.260299,Accession of Tumor Heterogeneity by Multiplex Transcriptome Profiling of Single Circulating Tumor Cells.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-27604488,27604488,PMC5050154,10.1158/2159-8290.CD-16-0305,Systematic Functional Characterization of Resistance to PI3K Inhibition in Breast Cancer.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC5050154.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
